"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Library/Media - Specialists (Certified)","Certified",1.0
="Ansonia School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Area Cooperative Educational Services",="Library/Media - Specialists (Certified)",="Certified",2.0
="Avon School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Barkhamsted School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Berlin School District",="Library/Media - Specialists (Certified)",="Certified",4.6
="Bethany School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Bethel School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="Bloomfield School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Bolton School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Branford School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Bridgeport School District",="Library/Media - Specialists (Certified)",="Certified",19.0
="Bristol School District",="Library/Media - Specialists (Certified)",="Certified",7.0
="Brookfield School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Brooklyn School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Canton School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Capitol Region Education Council",="Library/Media - Specialists (Certified)",="Certified",10.0
="Cheshire School District",="Library/Media - Specialists (Certified)",="Certified",5.8
="Clinton School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="Colchester School District",="Library/Media - Specialists (Certified)",="Certified",2.6
="Columbia School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Connecticut Technical High School System",="Library/Media - Specialists (Certified)",="Certified",17.0
="Cooperative Educational Services",="Library/Media - Specialists (Certified)",="Certified",1.0
="Coventry School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Cromwell School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Danbury School District",="Library/Media - Specialists (Certified)",="Certified",21.0
="Darien School District",="Library/Media - Specialists (Certified)",="Certified",9.0
="East Granby School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="East Haddam School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hampton School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="East Hartford School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="East Haven School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="East Lyme School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="East Windsor School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Library/Media - Specialists (Certified)",="Certified",1.0
="Eastford School District",="Library/Media - Specialists (Certified)",="Certified",0.2
="Easton School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Ellington School District",="Library/Media - Specialists (Certified)",="Certified",3.6
="Enfield School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Essex School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Fairfield School District",="Library/Media - Specialists (Certified)",="Certified",19.6
="Farmington School District",="Library/Media - Specialists (Certified)",="Certified",7.4
="Glastonbury School District",="Library/Media - Specialists (Certified)",="Certified",10.0
="Granby School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Greenwich School District",="Library/Media - Specialists (Certified)",="Certified",20.4
="Griswold School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Groton School District",="Library/Media - Specialists (Certified)",="Certified",9.0
="Guilford School District",="Library/Media - Specialists (Certified)",="Certified",7.0
="Hamden School District",="Library/Media - Specialists (Certified)",="Certified",12.0
="Hampton School District",="Library/Media - Specialists (Certified)",="Certified",0.6
="Hartford School District",="Library/Media - Specialists (Certified)",="Certified",15.5
="Hartland School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Hebron School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Kent School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Killingly School District",="Library/Media - Specialists (Certified)",="Certified",2.5
="Learn",="Library/Media - Specialists (Certified)",="Certified",1.8
="Lebanon School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Ledyard School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Lisbon School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Litchfield School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Madison School District",="Library/Media - Specialists (Certified)",="Certified",6.0
="Manchester School District",="Library/Media - Specialists (Certified)",="Certified",15.0
="Mansfield School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Meriden School District",="Library/Media - Specialists (Certified)",="Certified",3.5
="Middletown School District",="Library/Media - Specialists (Certified)",="Certified",5.5
="Milford School District",="Library/Media - Specialists (Certified)",="Certified",13.0
="Monroe School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Montville School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Naugatuck School District",="Library/Media - Specialists (Certified)",="Certified",6.0
="New Britain School District",="Library/Media - Specialists (Certified)",="Certified",8.0
="New Canaan School District",="Library/Media - Specialists (Certified)",="Certified",6.6
="New Fairfield School District",="Library/Media - Specialists (Certified)",="Certified",3.6
="New Hartford School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="New Haven School District",="Library/Media - Specialists (Certified)",="Certified",29.0
="New Milford School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Newington School District",="Library/Media - Specialists (Certified)",="Certified",8.0
="Newtown School District",="Library/Media - Specialists (Certified)",="Certified",8.0
="Norfolk School District",="Library/Media - Specialists (Certified)",="Certified",0.5
="North Branford School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="North Canaan School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="North Haven School District",="Library/Media - Specialists (Certified)",="Certified",7.0
="North Stonington School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwalk School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich Free Academy District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Norwich School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Old Saybrook School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Orange School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Oxford School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="Plainfield School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Plainville School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Plymouth School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Pomfret School District",="Library/Media - Specialists (Certified)",="Certified",0.8
="Portland School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Preston School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Putnam School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Redding School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Regional School District 01",="Library/Media - Specialists (Certified)",="Certified",1.0
="Regional School District 04",="Library/Media - Specialists (Certified)",="Certified",2.0
="Regional School District 05",="Library/Media - Specialists (Certified)",="Certified",4.0
="Regional School District 06",="Library/Media - Specialists (Certified)",="Certified",2.0
="Regional School District 07",="Library/Media - Specialists (Certified)",="Certified",1.0
="Regional School District 08",="Library/Media - Specialists (Certified)",="Certified",2.0
="Regional School District 09",="Library/Media - Specialists (Certified)",="Certified",1.0
="Regional School District 10",="Library/Media - Specialists (Certified)",="Certified",4.0
="Regional School District 11",="Library/Media - Specialists (Certified)",="Certified",1.0
="Regional School District 12",="Library/Media - Specialists (Certified)",="Certified",0.8
="Regional School District 13",="Library/Media - Specialists (Certified)",="Certified",4.0
="Regional School District 14",="Library/Media - Specialists (Certified)",="Certified",2.0
="Regional School District 15",="Library/Media - Specialists (Certified)",="Certified",7.0
="Regional School District 16",="Library/Media - Specialists (Certified)",="Certified",4.0
="Regional School District 17",="Library/Media - Specialists (Certified)",="Certified",3.0
="Regional School District 18",="Library/Media - Specialists (Certified)",="Certified",4.0
="Regional School District 19",="Library/Media - Specialists (Certified)",="Certified",1.0
="Ridgefield School District",="Library/Media - Specialists (Certified)",="Certified",10.0
="Rocky Hill School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="Salem School District",="Library/Media - Specialists (Certified)",="Certified",0.6
="Salisbury School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Scotland School District",="Library/Media - Specialists (Certified)",="Certified",0.2
="Seymour School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Sharon School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Shelton School District",="Library/Media - Specialists (Certified)",="Certified",6.2
="Sherman School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Simsbury School District",="Library/Media - Specialists (Certified)",="Certified",7.8
="Somers School District",="Library/Media - Specialists (Certified)",="Certified",2.5
="South Windsor School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Southington School District",="Library/Media - Specialists (Certified)",="Certified",4.6
="Stafford School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Stamford School District",="Library/Media - Specialists (Certified)",="Certified",22.6
="Sterling School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Stonington School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="Stratford School District",="Library/Media - Specialists (Certified)",="Certified",13.0
="Suffield School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="The Gilbert School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Thomaston School District",="Library/Media - Specialists (Certified)",="Certified",3.0
="Thompson School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Tolland School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Torrington School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Trumbull School District",="Library/Media - Specialists (Certified)",="Certified",10.0
="Unified School District #1",="Library/Media - Specialists (Certified)",="Certified",3.0
="Unified School District #2",="Library/Media - Specialists (Certified)",="Certified",2.0
="Vernon School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Wallingford School District",="Library/Media - Specialists (Certified)",="Certified",10.0
="Waterbury School District",="Library/Media - Specialists (Certified)",="Certified",23.0
="Waterford School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Watertown School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="West Hartford School District",="Library/Media - Specialists (Certified)",="Certified",18.0
="West Haven School District",="Library/Media - Specialists (Certified)",="Certified",6.0
="Weston School District",="Library/Media - Specialists (Certified)",="Certified",4.0
="Westport School District",="Library/Media - Specialists (Certified)",="Certified",11.0
="Wethersfield School District",="Library/Media - Specialists (Certified)",="Certified",2.0
="Willington School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Wilton School District",="Library/Media - Specialists (Certified)",="Certified",6.0
="Winchester School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Windham School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Windsor Locks School District",="Library/Media - Specialists (Certified)",="Certified",5.0
="Windsor School District",="Library/Media - Specialists (Certified)",="Certified",8.0
="Wolcott School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Woodbridge School District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Woodstock Academy District",="Library/Media - Specialists (Certified)",="Certified",1.0
="Woodstock School District",="Library/Media - Specialists (Certified)",="Certified",1.0

