"FTE Staffing Report for 2005-06"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Special Education - Teachers and Instructors","Certified",2.0
="Andover School District",="Special Education - Teachers and Instructors",="Certified",2.5
="Ansonia School District",="Special Education - Teachers and Instructors",="Certified",22.8
="Area Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",87.3
="Ashford School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Avon School District",="Special Education - Teachers and Instructors",="Certified",18.0
="Barkhamsted School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Berlin School District",="Special Education - Teachers and Instructors",="Certified",32.6
="Bethany School District",="Special Education - Teachers and Instructors",="Certified",4.5
="Bethel School District",="Special Education - Teachers and Instructors",="Certified",28.7
="Bloomfield School District",="Special Education - Teachers and Instructors",="Certified",28.3
="Bolton School District",="Special Education - Teachers and Instructors",="Certified",6.1
="Bozrah School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Branford School District",="Special Education - Teachers and Instructors",="Certified",32.8
="Bridgeport School District",="Special Education - Teachers and Instructors",="Certified",220.7
="Bristol School District",="Special Education - Teachers and Instructors",="Certified",77.2
="Brookfield School District",="Special Education - Teachers and Instructors",="Certified",19.9
="Brooklyn School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Canaan School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Canterbury School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Canton School District",="Special Education - Teachers and Instructors",="Certified",13.8
="Capitol Region Education Council",="Special Education - Teachers and Instructors",="Certified",79.4
="Chaplin School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Cheshire School District",="Special Education - Teachers and Instructors",="Certified",45.4
="Chester School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Clinton School District",="Special Education - Teachers and Instructors",="Certified",26.5
="Colchester School District",="Special Education - Teachers and Instructors",="Certified",27.0
="Colebrook School District",="Special Education - Teachers and Instructors",="Certified",1.1
="Columbia School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Common Ground High School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Connecticut Technical High School System",="Special Education - Teachers and Instructors",="Certified",75.7
="Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",45.8
="Cornwall School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Coventry School District",="Special Education - Teachers and Instructors",="Certified",21.0
="Cromwell School District",="Special Education - Teachers and Instructors",="Certified",20.0
="Danbury School District",="Special Education - Teachers and Instructors",="Certified",91.3
="Darien School District",="Special Education - Teachers and Instructors",="Certified",44.3
="Deep River School District",="Special Education - Teachers and Instructors",="Certified",7.0
="Derby School District",="Special Education - Teachers and Instructors",="Certified",12.0
="East Granby School District",="Special Education - Teachers and Instructors",="Certified",6.6
="East Haddam School District",="Special Education - Teachers and Instructors",="Certified",13.5
="East Hampton School District",="Special Education - Teachers and Instructors",="Certified",20.8
="East Hartford School District",="Special Education - Teachers and Instructors",="Certified",73.0
="East Haven School District",="Special Education - Teachers and Instructors",="Certified",24.5
="East Lyme School District",="Special Education - Teachers and Instructors",="Certified",26.2
="East Windsor School District",="Special Education - Teachers and Instructors",="Certified",10.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Special Education - Teachers and Instructors",="Certified",16.0
="Eastford School District",="Special Education - Teachers and Instructors",="Certified",1.6
="Easton School District",="Special Education - Teachers and Instructors",="Certified",9.5
="EdAdvance",="Special Education - Teachers and Instructors",="Certified",5.0
="Ellington School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Elm City College Preparatory School",="Special Education - Teachers and Instructors",="Certified",0.2
="Enfield School District",="Special Education - Teachers and Instructors",="Certified",54.8
="Essex School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Fairfield School District",="Special Education - Teachers and Instructors",="Certified",89.5
="Farmington School District",="Special Education - Teachers and Instructors",="Certified",24.2
="Franklin School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Glastonbury School District",="Special Education - Teachers and Instructors",="Certified",50.5
="Granby School District",="Special Education - Teachers and Instructors",="Certified",17.5
="Greenwich School District",="Special Education - Teachers and Instructors",="Certified",92.3
="Griswold School District",="Special Education - Teachers and Instructors",="Certified",27.0
="Groton School District",="Special Education - Teachers and Instructors",="Certified",55.3
="Guilford School District",="Special Education - Teachers and Instructors",="Certified",32.6
="Hamden School District",="Special Education - Teachers and Instructors",="Certified",56.0
="Hampton School District",="Special Education - Teachers and Instructors",="Certified",1.0
