"FTE Staffing Report for 2005-06"

"District","Assignment Category","Educator Type","FTE Count"
"State of Connecticut","Administrators  Coordinators and Department Chairs - District Central Office","Certified",922.7
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2208.6
,="Counselors  Social Workers  and School Psychologists",="Certified",2999.1
,="General Education - Teachers and Instructors",="Certified",36612.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4377.9
,="Instructional Specialists Who Support Teachers",="Certified",1584.0
,="Library/Media - Specialists (Certified)",="Certified",787.5
,="Library/Media - Support Staff",="Non-Certified",815.5
,="School Nurses",="Non-Certified",1132.4
,="Special Education - Teachers and Instructors",="Certified",5620.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7532.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23260.0

