"FTE Staffing Report for 2012-13"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",1054.0
="Amistad Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.0
="Andover School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.4
="Ansonia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",90.0
="Area Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.9
="Ashford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.8
="Avon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",136.3
="Barkhamsted School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.3
="Berlin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",124.5
="Bethany School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.7
="Bethel School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",121.4
="Bloomfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",137.3
="Bolton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.5
="Bozrah School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.4
="Branford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",136.5
="Bridgeport Achievement First District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.5
="Bridgeport School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",849.8
="Bristol School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",394.9
="Brookfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.1
="Brooklyn School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.0
="Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.6
="Canterbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.2
="Canton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",85.0
="Capitol Region Education Council",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",625.9
="Chaplin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0
="Cheshire School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",198.0
="Chester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
="Clinton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.5
="Colchester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",117.5
="Colebrook School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.3
="Columbia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.0
="Common Ground High School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.3
="Connecticut Technical High School System",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",356.8
="Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",47.2
="Cornwall School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.9
="Coventry School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.6
="Cromwell School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.0
