"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Administrators  Coordinators and Department Chairs - District Central Office","Certified",2.6
="Ansonia School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.0
="Ashford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.7
="Avon School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
="Berlin School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
="Bethany School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Bethel School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.1
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Bolton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Booker T. Washington Academy District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Branford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",22.0
="Bristol School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.5
="Brookfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Brooklyn School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.4
="Canterbury School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.2
="Canton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Capitol Region Education Council",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",23.7
="Cheshire School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.1
="Clinton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Colchester School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Colebrook School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.2
="Columbia School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Connecticut Technical High School System",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",19.0
="Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.4
="Coventry School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Cromwell School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Danbury School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Darien School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.6
="Department of Mental Health and Addiction Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Derby School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.7
="East Granby School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.6
