"FTE Staffing Report for 2014-15"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Teachers and Instructors","Certified",79.0
="Amistad Academy District",="General Education - Teachers and Instructors",="Certified",84.2
="Andover School District",="General Education - Teachers and Instructors",="Certified",19.7
="Ansonia School District",="General Education - Teachers and Instructors",="Certified",148.2
="Area Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",114.3
="Ashford School District",="General Education - Teachers and Instructors",="Certified",39.0
="Avon School District",="General Education - Teachers and Instructors",="Certified",210.3
="Barkhamsted School District",="General Education - Teachers and Instructors",="Certified",21.7
="Berlin School District",="General Education - Teachers and Instructors",="Certified",210.4
="Bethany School District",="General Education - Teachers and Instructors",="Certified",33.6
="Bethel School District",="General Education - Teachers and Instructors",="Certified",193.3
="Bloomfield School District",="General Education - Teachers and Instructors",="Certified",171.5
="Bolton School District",="General Education - Teachers and Instructors",="Certified",61.8
="Booker T. Washington Academy District",="General Education - Teachers and Instructors",="Certified",9.3
="Bozrah School District",="General Education - Teachers and Instructors",="Certified",19.0
="Branford School District",="General Education - Teachers and Instructors",="Certified",225.4
="Brass City Charter School District",="General Education - Teachers and Instructors",="Certified",13.9
="Bridgeport Achievement First District",="General Education - Teachers and Instructors",="Certified",50.5
="Bridgeport School District",="General Education - Teachers and Instructors",="Certified",1125.6
="Bristol School District",="General Education - Teachers and Instructors",="Certified",476.0
="Brookfield School District",="General Education - Teachers and Instructors",="Certified",180.1
="Brooklyn School District",="General Education - Teachers and Instructors",="Certified",57.7
="Canaan School District",="General Education - Teachers and Instructors",="Certified",10.5
="Canterbury School District",="General Education - Teachers and Instructors",="Certified",37.6
="Canton School District",="General Education - Teachers and Instructors",="Certified",99.5
="Capitol Region Education Council",="General Education - Teachers and Instructors",="Certified",578.8
="Chaplin School District",="General Education - Teachers and Instructors",="Certified",17.1
="Cheshire School District",="General Education - Teachers and Instructors",="Certified",277.7
="Chester School District",="General Education - Teachers and Instructors",="Certified",19.1
="Clinton School District",="General Education - Teachers and Instructors",="Certified",142.9
="Colchester School District",="General Education - Teachers and Instructors",="Certified",175.8
="Colebrook School District",="General Education - Teachers and Instructors",="Certified",7.4
="Columbia School District",="General Education - Teachers and Instructors",="Certified",32.9
="Common Ground High School District",="General Education - Teachers and Instructors",="Certified",15.8
="Connecticut Technical High School System",="General Education - Teachers and Instructors",="Certified",916.4
="Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",40.0
="Cornwall School District",="General Education - Teachers and Instructors",="Certified",15.2
="Coventry School District",="General Education - Teachers and Instructors",="Certified",122.1
="Cromwell School District",="General Education - Teachers and Instructors",="Certified",128.0
="Danbury School District",="General Education - Teachers and Instructors",="Certified",645.8
="Darien School District",="General Education - Teachers and Instructors",="Certified",351.7
="Deep River School District",="General Education - Teachers and Instructors",="Certified",25.2
="Derby School District",="General Education - Teachers and Instructors",="Certified",93.3
="East Granby School District",="General Education - Teachers and Instructors",="Certified",62.4
="East Haddam School District",="General Education - Teachers and Instructors",="Certified",83.0
="East Hampton School District",="General Education - Teachers and Instructors",="Certified",120.2
="East Hartford School District",="General Education - Teachers and Instructors",="Certified",443.1
="East Haven School District",="General Education - Teachers and Instructors",="Certified",201.0
="East Lyme School District",="General Education - Teachers and Instructors",="Certified",208.2
="East Windsor School District",="General Education - Teachers and Instructors",="Certified",90.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Teachers and Instructors",="Certified",28.1
="Eastford School District",="General Education - Teachers and Instructors",="Certified",13.3
="Easton School District",="General Education - Teachers and Instructors",="Certified",65.8
="EdAdvance",="General Education - Teachers and Instructors",="Certified",4.0
="Ellington School District",="General Education - Teachers and Instructors",="Certified",166.7
="Elm City College Preparatory School District",="General Education - Teachers and Instructors",="Certified",38.0
="Enfield School District",="General Education - Teachers and Instructors",="Certified",356.7
="Essex School District",="General Education - Teachers and Instructors",="Certified",33.6
="Explorations District",="General Education - Teachers and Instructors",="Certified",7.8
="Fairfield School District",="General Education - Teachers and Instructors",="Certified",686.9
="Farmington School District",="General Education - Teachers and Instructors",="Certified",272.3
="Franklin School District",="General Education - Teachers and Instructors",="Certified",12.0
="Glastonbury School District",="General Education - Teachers and Instructors",="Certified",399.3
="Granby School District",="General Education - Teachers and Instructors",="Certified",129.6
="Great Oaks Charter School District",="General Education - Teachers and Instructors",="Certified",4.0
="Greenwich School District",="General Education - Teachers and Instructors",="Certified",649.9
="Griswold School District",="General Education - Teachers and Instructors",="Certified",119.7
="Groton School District",="General Education - Teachers and Instructors",="Certified",331.1
="Guilford School District",="General Education - Teachers and Instructors",="Certified",239.3
="Hamden School District",="General Education - Teachers and Instructors",="Certified",401.1
="Hampton School District",="General Education - Teachers and Instructors",="Certified",11.2
="Hartford School District",="General Education - Teachers and Instructors",="Certified",1300.8
="Hartland School District",="General Education - Teachers and Instructors",="Certified",17.9
="Hebron School District",="General Education - Teachers and Instructors",="Certified",55.2
="Highville Charter School District",="General Education - Teachers and Instructors",="Certified",23.8
="Integrated Day Charter School District",="General Education - Teachers and Instructors",="Certified",17.0
="Interdistrict School for Arts and Comm District",="General Education - Teachers and Instructors",="Certified",17.0
="Jumoke Academy District",="General Education - Teachers and Instructors",="Certified",39.0
="Kent School District",="General Education - Teachers and Instructors",="Certified",26.5
="Killingly School District",="General Education - Teachers and Instructors",="Certified",168.6
="Learn",="General Education - Teachers and Instructors",="Certified",146.2
="Lebanon School District",="General Education - Teachers and Instructors",="Certified",79.6
="Ledyard School District",="General Education - Teachers and Instructors",="Certified",159.1
="Lisbon School District",="General Education - Teachers and Instructors",="Certified",29.1
="Litchfield School District",="General Education - Teachers and Instructors",="Certified",79.2
="Madison School District",="General Education - Teachers and Instructors",="Certified",223.0
="Manchester School District",="General Education - Teachers and Instructors",="Certified",457.2
="Mansfield School District",="General Education - Teachers and Instructors",="Certified",97.2
="Marlborough School District",="General Education - Teachers and Instructors",="Certified",35.0
="Meriden School District",="General Education - Teachers and Instructors",="Certified",480.1
="Middletown School District",="General Education - Teachers and Instructors",="Certified",306.5
="Milford School District",="General Education - Teachers and Instructors",="Certified",421.2
="Monroe School District",="General Education - Teachers and Instructors",="Certified",204.4
="Montville School District",="General Education - Teachers and Instructors",="Certified",171.7
="Naugatuck School District",="General Education - Teachers and Instructors",="Certified",232.5
