"FTE Staffing Report for 2004-05"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Teachers and Instructors","Certified",20.0
="Andover School District",="General Education - Teachers and Instructors",="Certified",25.8
="Ansonia School District",="General Education - Teachers and Instructors",="Certified",150.7
="Area Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",129.0
="Ashford School District",="General Education - Teachers and Instructors",="Certified",37.4
="Avon School District",="General Education - Teachers and Instructors",="Certified",204.8
="Barkhamsted School District",="General Education - Teachers and Instructors",="Certified",19.7
="Berlin School District",="General Education - Teachers and Instructors",="Certified",201.9
="Bethany School District",="General Education - Teachers and Instructors",="Certified",38.8
="Bethel School District",="General Education - Teachers and Instructors",="Certified",185.0
="Bloomfield School District",="General Education - Teachers and Instructors",="Certified",166.2
="Bolton School District",="General Education - Teachers and Instructors",="Certified",71.6
="Bozrah School District",="General Education - Teachers and Instructors",="Certified",19.1
="Branford School District",="General Education - Teachers and Instructors",="Certified",236.5
="Bridgeport School District",="General Education - Teachers and Instructors",="Certified",1184.3
="Bristol School District",="General Education - Teachers and Instructors",="Certified",528.7
="Brookfield School District",="General Education - Teachers and Instructors",="Certified",191.5
="Brooklyn School District",="General Education - Teachers and Instructors",="Certified",61.7
="Canaan School District",="General Education - Teachers and Instructors",="Certified",11.4
="Canterbury School District",="General Education - Teachers and Instructors",="Certified",39.0
="Canton School District",="General Education - Teachers and Instructors",="Certified",100.4
="Capitol Region Education Council",="General Education - Teachers and Instructors",="Certified",176.4
="Chaplin School District",="General Education - Teachers and Instructors",="Certified",18.6
="Cheshire School District",="General Education - Teachers and Instructors",="Certified",285.7
="Chester School District",="General Education - Teachers and Instructors",="Certified",23.8
="Clinton School District",="General Education - Teachers and Instructors",="Certified",149.7
="Colchester School District",="General Education - Teachers and Instructors",="Certified",188.7
="Colebrook School District",="General Education - Teachers and Instructors",="Certified",8.6
="Columbia School District",="General Education - Teachers and Instructors",="Certified",47.7
="Common Ground High School District",="General Education - Teachers and Instructors",="Certified",10.2
="Connecticut Technical High School System",="General Education - Teachers and Instructors",="Certified",1025.4
="Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",35.5
="Cornwall School District",="General Education - Teachers and Instructors",="Certified",16.2
="Coventry School District",="General Education - Teachers and Instructors",="Certified",127.1
="Cromwell School District",="General Education - Teachers and Instructors",="Certified",126.7
="Danbury School District",="General Education - Teachers and Instructors",="Certified",579.6
="Darien School District",="General Education - Teachers and Instructors",="Certified",297.0
="Deep River School District",="General Education - Teachers and Instructors",="Certified",25.2
="Derby School District",="General Education - Teachers and Instructors",="Certified",91.0
="East Granby School District",="General Education - Teachers and Instructors",="Certified",58.9
="East Haddam School District",="General Education - Teachers and Instructors",="Certified",87.4
="East Hampton School District",="General Education - Teachers and Instructors",="Certified",120.0
="East Hartford School District",="General Education - Teachers and Instructors",="Certified",467.8
="East Haven School District",="General Education - Teachers and Instructors",="Certified",240.2
="East Lyme School District",="General Education - Teachers and Instructors",="Certified",207.0
="East Windsor School District",="General Education - Teachers and Instructors",="Certified",96.2
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Teachers and Instructors",="Certified",2.5
="Eastford School District",="General Education - Teachers and Instructors",="Certified",12.2
="Easton School District",="General Education - Teachers and Instructors",="Certified",71.8
="EdAdvance",="General Education - Teachers and Instructors",="Certified",2.0
="Ellington School District",="General Education - Teachers and Instructors",="Certified",148.0
="Elm City College Preparatory School",="General Education - Teachers and Instructors",="Certified",13.5
="Enfield School District",="General Education - Teachers and Instructors",="Certified",426.6
="Essex School District",="General Education - Teachers and Instructors",="Certified",38.5
="Explorations District",="General Education - Teachers and Instructors",="Certified",5.6
="Fairfield School District",="General Education - Teachers and Instructors",="Certified",616.4
="Farmington School District",="General Education - Teachers and Instructors",="Certified",289.4
="Franklin School District",="General Education - Teachers and Instructors",="Certified",15.4
="Glastonbury School District",="General Education - Teachers and Instructors",="Certified",403.0
="Granby School District",="General Education - Teachers and Instructors",="Certified",132.1
="Greenwich School District",="General Education - Teachers and Instructors",="Certified",642.0
="Griswold School District",="General Education - Teachers and Instructors",="Certified",128.1
="Groton School District",="General Education - Teachers and Instructors",="Certified",360.1
="Guilford School District",="General Education - Teachers and Instructors",="Certified",240.8
="Hamden School District",="General Education - Teachers and Instructors",="Certified",380.8
="Hampton School District",="General Education - Teachers and Instructors",="Certified",12.3
="Hartford School District",="General Education - Teachers and Instructors",="Certified",1388.9
="Hartland School District",="General Education - Teachers and Instructors",="Certified",17.7
="Hebron School District",="General Education - Teachers and Instructors",="Certified",70.5
="Highville Mustard Seed Charter School District",="General Education - Teachers and Instructors",="Certified",20.0
="Integrated Day Charter School District",="General Education - Teachers and Instructors",="Certified",16.5
="Interdistrict School for Arts and Comm District",="General Education - Teachers and Instructors",="Certified",10.5
="Jumoke Academy District",="General Education - Teachers and Instructors",="Certified",15.3
="Kent School District",="General Education - Teachers and Instructors",="Certified",25.1
="Killingly School District",="General Education - Teachers and Instructors",="Certified",186.8
="Learn",="General Education - Teachers and Instructors",="Certified",37.9
="Lebanon School District",="General Education - Teachers and Instructors",="Certified",104.7
="Ledyard School District",="General Education - Teachers and Instructors",="Certified",183.0
="Lisbon School District",="General Education - Teachers and Instructors",="Certified",37.0
="Litchfield School District",="General Education - Teachers and Instructors",="Certified",93.9
="Madison School District",="General Education - Teachers and Instructors",="Certified",227.5
="Manchester School District",="General Education - Teachers and Instructors",="Certified",452.4
="Mansfield School District",="General Education - Teachers and Instructors",="Certified",102.8
="Marlborough School District",="General Education - Teachers and Instructors",="Certified",40.7
="Meriden School District",="General Education - Teachers and Instructors",="Certified",520.7
="Middletown School District",="General Education - Teachers and Instructors",="Certified",330.9
="Milford School District",="General Education - Teachers and Instructors",="Certified",479.0
="Monroe School District",="General Education - Teachers and Instructors",="Certified",247.7
="Montville School District",="General Education - Teachers and Instructors",="Certified",186.6
="Naugatuck School District",="General Education - Teachers and Instructors",="Certified",304.2
="New Beginnings Inc Family Academy District",="General Education - Teachers and Instructors",="Certified",16.4
="New Britain School District",="General Education - Teachers and Instructors",="Certified",578.4
="New Canaan School District",="General Education - Teachers and Instructors",="Certified",284.8
="New Fairfield School District",="General Education - Teachers and Instructors",="Certified",184.4
="New Hartford School District",="General Education - Teachers and Instructors",="Certified",37.4
="New Haven School District",="General Education - Teachers and Instructors",="Certified",1222.6
="New London School District",="General Education - Teachers and Instructors",="Certified",203.4
="New Milford School District",="General Education - Teachers and Instructors",="Certified",281.4
="Newington School District",="General Education - Teachers and Instructors",="Certified",284.1
="Newtown School District",="General Education - Teachers and Instructors",="Certified",324.4
="Norfolk School District",="General Education - Teachers and Instructors",="Certified",11.1
="North Branford School District",="General Education - Teachers and Instructors",="Certified",135.4
="North Canaan School District",="General Education - Teachers and Instructors",="Certified",29.6
="North Haven School District",="General Education - Teachers and Instructors",="Certified",232.8
="North Stonington School District",="General Education - Teachers and Instructors",="Certified",69.2
="Norwalk School District",="General Education - Teachers and Instructors",="Certified",687.3
="Norwich Free Academy District",="General Education - Teachers and Instructors",="Certified",131.9
="Norwich School District",="General Education - Teachers and Instructors",="Certified",224.0
="Odyssey Community School District",="General Education - Teachers and Instructors",="Certified",10.2
="Old Saybrook School District",="General Education - Teachers and Instructors",="Certified",118.3
="Orange School District",="General Education - Teachers and Instructors",="Certified",89.2
="Oxford School District",="General Education - Teachers and Instructors",="Certified",80.5
="Plainfield School District",="General Education - Teachers and Instructors",="Certified",145.0
="Plainville School District",="General Education - Teachers and Instructors",="Certified",175.8
="Plymouth School District",="General Education - Teachers and Instructors",="Certified",118.0
="Pomfret School District",="General Education - Teachers and Instructors",="Certified",35.8
="Portland School District",="General Education - Teachers and Instructors",="Certified",91.5
="Preston School District",="General Education - Teachers and Instructors",="Certified",29.3
="Project Oceanology",="General Education - Teachers and Instructors",="Certified",4.0
="Putnam School District",="General Education - Teachers and Instructors",="Certified",92.8
="Redding School District",="General Education - Teachers and Instructors",="Certified",85.2
="Regional School District 01",="General Education - Teachers and Instructors",="Certified",42.0
="Regional School District 04",="General Education - Teachers and Instructors",="Certified",70.1
="Regional School District 05",="General Education - Teachers and Instructors",="Certified",169.2
="Regional School District 06",="General Education - Teachers and Instructors",="Certified",75.5
="Regional School District 07",="General Education - Teachers and Instructors",="Certified",74.3
="Regional School District 08",="General Education - Teachers and Instructors",="Certified",111.2
="Regional School District 09",="General Education - Teachers and Instructors",="Certified",67.6
="Regional School District 10",="General Education - Teachers and Instructors",="Certified",176.1
="Regional School District 11",="General Education - Teachers and Instructors",="Certified",29.8
="Regional School District 12",="General Education - Teachers and Instructors",="Certified",81.0
="Regional School District 13",="General Education - Teachers and Instructors",="Certified",140.3
="Regional School District 14",="General Education - Teachers and Instructors",="Certified",130.3
="Regional School District 15",="General Education - Teachers and Instructors",="Certified",261.9
="Regional School District 16",="General Education - Teachers and Instructors",="Certified",162.6
="Regional School District 17",="General Education - Teachers and Instructors",="Certified",172.1
="Regional School District 18",="General Education - Teachers and Instructors",="Certified",116.0
="Regional School District 19",="General Education - Teachers and Instructors",="Certified",89.8
="Ridgefield School District",="General Education - Teachers and Instructors",="Certified",302.5
="Rocky Hill School District",="General Education - Teachers and Instructors",="Certified",164.8
="Salem School District",="General Education - Teachers and Instructors",="Certified",39.1
="Salisbury School District",="General Education - Teachers and Instructors",="Certified",34.2
="Scotland School District",="General Education - Teachers and Instructors",="Certified",10.0
="Seymour School District",="General Education - Teachers and Instructors",="Certified",165.9
="Sharon School District",="General Education - Teachers and Instructors",="Certified",26.4
="Shelton School District",="General Education - Teachers and Instructors",="Certified",317.4
="Sherman School District",="General Education - Teachers and Instructors",="Certified",31.6
="Side By Side Charter School District",="General Education - Teachers and Instructors",="Certified",14.5
="Simsbury School District",="General Education - Teachers and Instructors",="Certified",287.0
="Somers School District",="General Education - Teachers and Instructors",="Certified",112.6
="South Windsor School District",="General Education - Teachers and Instructors",="Certified",295.7
="Southington School District",="General Education - Teachers and Instructors",="Certified",427.9
="Sprague School District",="General Education - Teachers and Instructors",="Certified",25.5
="Stafford School District",="General Education - Teachers and Instructors",="Certified",132.4
="Stamford Academy District",="General Education - Teachers and Instructors",="Certified",7.0
="Stamford School District",="General Education - Teachers and Instructors",="Certified",1076.6
="Sterling School District",="General Education - Teachers and Instructors",="Certified",29.0
="Stonington School District",="General Education - Teachers and Instructors",="Certified",157.3
="Stratford School District",="General Education - Teachers and Instructors",="Certified",448.3
="Suffield School District",="General Education - Teachers and Instructors",="Certified",144.4
="The Bridge Academy District",="General Education - Teachers and Instructors",="Certified",10.5
="The Gilbert School District",="General Education - Teachers and Instructors",="Certified",44.6
="Thomaston School District",="General Education - Teachers and Instructors",="Certified",79.0
="Thompson School District",="General Education - Teachers and Instructors",="Certified",90.7
="Tolland School District",="General Education - Teachers and Instructors",="Certified",190.5
="Torrington School District",="General Education - Teachers and Instructors",="Certified",287.3
="Trailblazers Academy District",="General Education - Teachers and Instructors",="Certified",13.6
="Trumbull School District",="General Education - Teachers and Instructors",="Certified",390.0
="Unified School District #1",="General Education - Teachers and Instructors",="Certified",124.0
="Unified School District #2",="General Education - Teachers and Instructors",="Certified",23.0
="Union School District",="General Education - Teachers and Instructors",="Certified",5.0
="Vernon School District",="General Education - Teachers and Instructors",="Certified",257.9
="Voluntown School District",="General Education - Teachers and Instructors",="Certified",23.5
="Wallingford School District",="General Education - Teachers and Instructors",="Certified",452.7
="Waterbury School District",="General Education - Teachers and Instructors",="Certified",1137.9
="Waterford School District",="General Education - Teachers and Instructors",="Certified",202.5
="Watertown School District",="General Education - Teachers and Instructors",="Certified",193.6
="West Hartford School District",="General Education - Teachers and Instructors",="Certified",638.4
="West Haven School District",="General Education - Teachers and Instructors",="Certified",438.2
="Westbrook School District",="General Education - Teachers and Instructors",="Certified",76.2
="Weston School District",="General Education - Teachers and Instructors",="Certified",166.8
="Westport School District",="General Education - Teachers and Instructors",="Certified",413.3
="Wethersfield School District",="General Education - Teachers and Instructors",="Certified",219.0
="Willington School District",="General Education - Teachers and Instructors",="Certified",49.2
="Wilton School District",="General Education - Teachers and Instructors",="Certified",275.7
="Winchester School District",="General Education - Teachers and Instructors",="Certified",70.0
="Windham School District",="General Education - Teachers and Instructors",="Certified",247.4
="Windsor Locks School District",="General Education - Teachers and Instructors",="Certified",127.1
="Windsor School District",="General Education - Teachers and Instructors",="Certified",307.3
="Wolcott School District",="General Education - Teachers and Instructors",="Certified",180.6
="Woodbridge School District",="General Education - Teachers and Instructors",="Certified",61.8
="Woodstock Academy District",="General Education - Teachers and Instructors",="Certified",69.2
="Woodstock School District",="General Education - Teachers and Instructors",="Certified",58.0

