"FTE Staffing Report for 2008-09"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.7
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.1
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.1
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.6
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.2
="Bridgeport Achievement First District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",145.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.9
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.6
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.7
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.1
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",131.9
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Charter School for Young Children on Asylum Hill District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.2
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.8
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.6
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.2
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.1
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",68.1
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",33.9
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",90.0
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.6
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.6
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.6
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.6
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.6
