"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Administrators  Coordinators and Department Chairs - School Level","Certified",19.0
="Amistad Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.4
="Ansonia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.3
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.0
="Avon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Berlin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.8
="Bethany School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Bethel School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Bolton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.8
="Bozrah School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.6
="Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.8
="Brass City Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Bridgeport Achievement First District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",78.0
="Bristol School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.0
="Brookfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.8
="Brooklyn School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="Canterbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Canton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.6
="Capital Preparatory Harbor School Inc. District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Capitol Region Education Council",="Administrators  Coordinators and Department Chairs - School Level",="Certified",57.8
="Chaplin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Cheshire School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.3
="Clinton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.8
="Colchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Colebrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.2
="Columbia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Common Ground High School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Connecticut Technical High School System",="Administrators  Coordinators and Department Chairs - School Level",="Certified",143.3
="Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.6
="Cornwall School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="Coventry School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
="Cromwell School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.4
="Danbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",53.4
="Darien School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.3
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",27.0
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.1
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
="EdAdvance",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.4
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
="Elm City College Preparatory School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",40.8
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.8
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.7
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.6
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.1
="Great Oaks Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",43.3
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.6
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.6
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.4
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.8
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.8
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",130.0
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Highville Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.9
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.9
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",31.4
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",31.1
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.2
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",33.0
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.3
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.0
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",39.7
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.3
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.2
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",113.0
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.0
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.8
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.0
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.2
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.7
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.8
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.4
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",42.9
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.6
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.6
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.1
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Pomfret School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.4
="Portland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.4
="Preston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.4
="Putnam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
="Redding School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
="Regional School District 01",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.6
="Regional School District 04",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
="Regional School District 05",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.2
="Regional School District 06",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.5
="Regional School District 07",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.9
="Regional School District 08",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Regional School District 09",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.3
="Regional School District 10",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.5
="Regional School District 11",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.5
="Regional School District 12",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.6
="Regional School District 13",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.7
="Regional School District 14",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.4
="Regional School District 15",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
="Regional School District 16",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
="Regional School District 17",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Regional School District 18",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="Regional School District 19",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.4
="Ridgefield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.2
="Rocky Hill School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Salem School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Salisbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="Scotland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Seymour School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Sharon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="Shelton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.4
="Sherman School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Simsbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.8
="Somers School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
