"FTE Staffing Report for 2007-08"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Paraprofessional Instructional Assistants","Non-Certified",10.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",55.7
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.3
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.9
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.7
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.1
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.1
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.2
="Bridgeport Achievement First District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.2
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",133.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.4
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.6
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.4
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.4
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",92.7
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.4
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",33.2
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.9
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.2
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",71.9
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.9
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.7
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.9
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",79.5
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.4
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.3
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.5
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",59.0
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.6
="Elm City College Preparatory School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.2
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
="Explorations District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.3
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",56.1
="Farmington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.3
="Franklin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Glastonbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.4
="Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.4
="Greenwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.3
="Griswold School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
