"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Andover School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Ansonia School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.3
="Area Cooperative Educational Services",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",263.5
="Ashford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Avon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",66.3
="Barkhamsted School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.9
="Berlin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.3
="Bethany School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.6
="Bethel School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.0
="Bloomfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.5
="Bolton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.8
="Booker T. Washington Academy District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Bozrah School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Brass City Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Bridgeport Achievement First District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Bridgeport School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",259.0
="Bristol School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",126.5
="Brookfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",49.0
="Canaan School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.7
="Canton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.9
="Capital Preparatory Harbor School Inc. District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Capitol Region Education Council",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",300.3
="Chaplin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Cheshire School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",102.2
="Chester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.6
="Clinton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",38.7
="Colchester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.5
="Colebrook School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Columbia School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Common Ground High School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Connecticut Technical High School System",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cooperative Educational Services",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",173.3
="Cornwall School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.3
="Coventry School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.7
="Cromwell School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
="Danbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",237.0
="Darien School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.0
="Deep River School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Derby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="East Granby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
="East Haddam School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
="East Hampton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.9
="East Hartford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.0
="East Haven School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",71.7
="East Lyme School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.3
="East Windsor School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.0
="Eastford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Easton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
="EdAdvance",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
="Ellington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",58.4
="Elm City College Preparatory School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Elm City Montessori School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
="Enfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",97.0
="Essex School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.1
="Explorations District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Fairfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",178.3
="Farmington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",84.3
="Franklin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Glastonbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",93.3
="Granby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",39.2
="Great Oaks Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Greenwich School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.0
="Griswold School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",68.0
="Groton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",145.5
="Guilford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",97.5
="Hamden School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",100.8
="Hampton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.4
="Hartford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",487.0
="Hartland School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Hebron School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.7
="Highville Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Integrated Day Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
="Interdistrict School for Arts and Comm District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Jumoke Academy District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Kent School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
="Killingly School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",66.5
="Learn",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",75.6
="Lebanon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
="Ledyard School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.4
="Lisbon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Litchfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="Madison School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",80.5
="Manchester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.7
="Mansfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
="Marlborough School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Meriden School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
="Middletown School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",135.6
="Milford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",149.5
="Monroe School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.6
="Montville School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.6
="Naugatuck School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",77.0
="New Beginnings Inc Family Academy District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="New Britain School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",94.0
="New Canaan School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",81.6
="New Fairfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.7
="New Hartford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
="New Haven School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",132.0
="New London School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
="New Milford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",95.5
="Newington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",107.5
="Newtown School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",78.5
="Norfolk School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
="North Branford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
="North Canaan School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.9
="North Haven School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",53.0
="North Stonington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
="Norwalk School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",921.9
="Norwich Free Academy District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Norwich School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",73.2
="Odyssey Community School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Old Saybrook School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",50.0
="Orange School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
="Oxford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
="Park City Prep Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
="Plainfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",66.0
="Plainville School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.0
="Plymouth School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.9
="Pomfret School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Portland School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
="Preston School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
="Putnam School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
="Redding School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",32.0
="Regional School District 01",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.3
="Regional School District 04",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.7
="Regional School District 05",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
="Regional School District 06",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Regional School District 07",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.3
="Regional School District 08",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
="Regional School District 09",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Regional School District 10",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.0
="Regional School District 11",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.8
="Regional School District 12",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.3
="Regional School District 13",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",39.2
="Regional School District 14",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.2
="Regional School District 16",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",55.7
="Regional School District 17",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.0
="Regional School District 18",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",46.3
="Regional School District 19",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",33.5
="Ridgefield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",75.6
="Rocky Hill School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",54.6
="Salem School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.4
