"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Special Education - Teachers and Instructors","Certified",9.6
="Amistad Academy District",="Special Education - Teachers and Instructors",="Certified",4.0
="Andover School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Ansonia School District",="Special Education - Teachers and Instructors",="Certified",23.5
="Area Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",92.0
="Ashford School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Avon School District",="Special Education - Teachers and Instructors",="Certified",33.6
="Barkhamsted School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Berlin School District",="Special Education - Teachers and Instructors",="Certified",32.3
="Bethany School District",="Special Education - Teachers and Instructors",="Certified",7.0
="Bethel School District",="Special Education - Teachers and Instructors",="Certified",34.9
="Bloomfield School District",="Special Education - Teachers and Instructors",="Certified",20.0
="Bolton School District",="Special Education - Teachers and Instructors",="Certified",10.0
="Bozrah School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Branford School District",="Special Education - Teachers and Instructors",="Certified",28.0
="Bridgeport Achievement First District",="Special Education - Teachers and Instructors",="Certified",3.0
="Bridgeport School District",="Special Education - Teachers and Instructors",="Certified",222.0
="Bristol School District",="Special Education - Teachers and Instructors",="Certified",83.2
="Brookfield School District",="Special Education - Teachers and Instructors",="Certified",23.0
="Brooklyn School District",="Special Education - Teachers and Instructors",="Certified",7.0
="Canaan School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Canterbury School District",="Special Education - Teachers and Instructors",="Certified",4.5
="Canton School District",="Special Education - Teachers and Instructors",="Certified",14.6
="Capital Preparatory Harbor School Inc. District",="Special Education - Teachers and Instructors",="Certified",1.0
="Capitol Region Education Council",="Special Education - Teachers and Instructors",="Certified",158.5
="Chaplin School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Cheshire School District",="Special Education - Teachers and Instructors",="Certified",46.8
="Chester School District",="Special Education - Teachers and Instructors",="Certified",0.8
="Clinton School District",="Special Education - Teachers and Instructors",="Certified",25.8
="Colchester School District",="Special Education - Teachers and Instructors",="Certified",25.0
="Columbia School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Common Ground High School District",="Special Education - Teachers and Instructors",="Certified",2.5
="Connecticut Technical High School System",="Special Education - Teachers and Instructors",="Certified",67.9
="Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",61.5
="Cornwall School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Coventry School District",="Special Education - Teachers and Instructors",="Certified",18.6
="Cromwell School District",="Special Education - Teachers and Instructors",="Certified",23.0
="Danbury School District",="Special Education - Teachers and Instructors",="Certified",99.7
="Darien School District",="Special Education - Teachers and Instructors",="Certified",68.5
="Deep River School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",1.0
="Department of Rehabilitation Services",="Special Education - Teachers and Instructors",="Certified",31.0
="Derby School District",="Special Education - Teachers and Instructors",="Certified",15.5
="East Granby School District",="Special Education - Teachers and Instructors",="Certified",10.6
="East Haddam School District",="Special Education - Teachers and Instructors",="Certified",14.0
="East Hampton School District",="Special Education - Teachers and Instructors",="Certified",23.0
="East Hartford School District",="Special Education - Teachers and Instructors",="Certified",78.5
="East Haven School District",="Special Education - Teachers and Instructors",="Certified",33.0
="East Lyme School District",="Special Education - Teachers and Instructors",="Certified",39.3
="East Windsor School District",="Special Education - Teachers and Instructors",="Certified",18.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Special Education - Teachers and Instructors",="Certified",21.3
="Eastford School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Easton School District",="Special Education - Teachers and Instructors",="Certified",12.0
="EdAdvance",="Special Education - Teachers and Instructors",="Certified",6.8
="Ellington School District",="Special Education - Teachers and Instructors",="Certified",25.7
="Elm City College Preparatory School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Enfield School District",="Special Education - Teachers and Instructors",="Certified",55.5
="Essex School District",="Special Education - Teachers and Instructors",="Certified",2.5
="Explorations District",="Special Education - Teachers and Instructors",="Certified",2.0
="Fairfield School District",="Special Education - Teachers and Instructors",="Certified",105.1
="Farmington School District",="Special Education - Teachers and Instructors",="Certified",38.8
="Franklin School District",="Special Education - Teachers and Instructors",="Certified",1.6
="Glastonbury School District",="Special Education - Teachers and Instructors",="Certified",47.2
="Granby School District",="Special Education - Teachers and Instructors",="Certified",21.0
="Great Oaks Charter School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Greenwich School District",="Special Education - Teachers and Instructors",="Certified",96.7
="Griswold School District",="Special Education - Teachers and Instructors",="Certified",23.8
="Groton School District",="Special Education - Teachers and Instructors",="Certified",55.2
="Guilford School District",="Special Education - Teachers and Instructors",="Certified",40.0
="Hamden School District",="Special Education - Teachers and Instructors",="Certified",67.0
="Hampton School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Hartford School District",="Special Education - Teachers and Instructors",="Certified",203.5
="Hebron School District",="Special Education - Teachers and Instructors",="Certified",8.8
="Integrated Day Charter School District",="Special Education - Teachers and Instructors",="Certified",2.5
="Interdistrict School for Arts and Comm District",="Special Education - Teachers and Instructors",="Certified",6.0
="Jumoke Academy District",="Special Education - Teachers and Instructors",="Certified",3.0
="Kent School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Killingly School District",="Special Education - Teachers and Instructors",="Certified",28.0
="Learn",="Special Education - Teachers and Instructors",="Certified",39.8
="Lebanon School District",="Special Education - Teachers and Instructors",="Certified",13.0
="Ledyard School District",="Special Education - Teachers and Instructors",="Certified",24.0
="Lisbon School District",="Special Education - Teachers and Instructors",="Certified",6.1
="Litchfield School District",="Special Education - Teachers and Instructors",="Certified",11.6
="Madison School District",="Special Education - Teachers and Instructors",="Certified",37.2
="Manchester School District",="Special Education - Teachers and Instructors",="Certified",82.0
="Mansfield School District",="Special Education - Teachers and Instructors",="Certified",15.5
="Marlborough School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Meriden School District",="Special Education - Teachers and Instructors",="Certified",90.2
="Middletown School District",="Special Education - Teachers and Instructors",="Certified",48.4
="Milford School District",="Special Education - Teachers and Instructors",="Certified",84.6
="Monroe School District",="Special Education - Teachers and Instructors",="Certified",32.3
="Montville School District",="Special Education - Teachers and Instructors",="Certified",30.8
="Naugatuck School District",="Special Education - Teachers and Instructors",="Certified",41.0
="New Beginnings Inc Family Academy District",="Special Education - Teachers and Instructors",="Certified",3.0
="New Britain School District",="Special Education - Teachers and Instructors",="Certified",103.0
="New Canaan School District",="Special Education - Teachers and Instructors",="Certified",39.2
="New Fairfield School District",="Special Education - Teachers and Instructors",="Certified",22.0
="New Hartford School District",="Special Education - Teachers and Instructors",="Certified",4.5
="New Haven School District",="Special Education - Teachers and Instructors",="Certified",208.0
="New London School District",="Special Education - Teachers and Instructors",="Certified",42.4
="New Milford School District",="Special Education - Teachers and Instructors",="Certified",50.2
="Newington School District",="Special Education - Teachers and Instructors",="Certified",33.0
="Newtown School District",="Special Education - Teachers and Instructors",="Certified",35.9
="Norfolk School District",="Special Education - Teachers and Instructors",="Certified",1.0
="North Branford School District",="Special Education - Teachers and Instructors",="Certified",24.0
="North Canaan School District",="Special Education - Teachers and Instructors",="Certified",5.0
="North Haven School District",="Special Education - Teachers and Instructors",="Certified",31.6
="North Stonington School District",="Special Education - Teachers and Instructors",="Certified",9.0
="Norwalk School District",="Special Education - Teachers and Instructors",="Certified",84.5
="Norwich Free Academy District",="Special Education - Teachers and Instructors",="Certified",24.0
="Norwich School District",="Special Education - Teachers and Instructors",="Certified",42.0
="Odyssey Community School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Old Saybrook School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Orange School District",="Special Education - Teachers and Instructors",="Certified",11.0
="Oxford School District",="Special Education - Teachers and Instructors",="Certified",19.6
="Park City Prep Charter School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Path Academy District",="Special Education - Teachers and Instructors",="Certified",1.0
="Plainfield School District",="Special Education - Teachers and Instructors",="Certified",31.0
="Plainville School District",="Special Education - Teachers and Instructors",="Certified",32.0
="Plymouth School District",="Special Education - Teachers and Instructors",="Certified",15.0
="Pomfret School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Portland School District",="Special Education - Teachers and Instructors",="Certified",12.0
="Preston School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Putnam School District",="Special Education - Teachers and Instructors",="Certified",16.0
="Redding School District",="Special Education - Teachers and Instructors",="Certified",12.0
="Regional School District 01",="Special Education - Teachers and Instructors",="Certified",6.8
="Regional School District 04",="Special Education - Teachers and Instructors",="Certified",11.0
="Regional School District 05",="Special Education - Teachers and Instructors",="Certified",16.5
="Regional School District 06",="Special Education - Teachers and Instructors",="Certified",12.0
="Regional School District 07",="Special Education - Teachers and Instructors",="Certified",11.6
="Regional School District 08",="Special Education - Teachers and Instructors",="Certified",23.3
="Regional School District 09",="Special Education - Teachers and Instructors",="Certified",6.4
="Regional School District 10",="Special Education - Teachers and Instructors",="Certified",24.4
="Regional School District 11",="Special Education - Teachers and Instructors",="Certified",6.0
="Regional School District 12",="Special Education - Teachers and Instructors",="Certified",13.4
="Regional School District 13",="Special Education - Teachers and Instructors",="Certified",17.6
="Regional School District 14",="Special Education - Teachers and Instructors",="Certified",20.9
="Regional School District 15",="Special Education - Teachers and Instructors",="Certified",42.5
="Regional School District 16",="Special Education - Teachers and Instructors",="Certified",15.0
="Regional School District 17",="Special Education - Teachers and Instructors",="Certified",24.4
="Regional School District 18",="Special Education - Teachers and Instructors",="Certified",21.0
="Regional School District 19",="Special Education - Teachers and Instructors",="Certified",13.8
="Ridgefield School District",="Special Education - Teachers and Instructors",="Certified",46.6
="Rocky Hill School District",="Special Education - Teachers and Instructors",="Certified",22.5
="Salem School District",="Special Education - Teachers and Instructors",="Certified",5.8
="Salisbury School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Scotland School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Seymour School District",="Special Education - Teachers and Instructors",="Certified",18.7
="Shared Services",="Special Education - Teachers and Instructors",="Certified",7.0
="Sharon School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Shelton School District",="Special Education - Teachers and Instructors",="Certified",50.7
="Sherman School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Side By Side Charter School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Simsbury School District",="Special Education - Teachers and Instructors",="Certified",41.3
="Somers School District",="Special Education - Teachers and Instructors",="Certified",17.0
="South Windsor School District",="Special Education - Teachers and Instructors",="Certified",48.1
="Southington School District",="Special Education - Teachers and Instructors",="Certified",65.6
="Sprague School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Stafford School District",="Special Education - Teachers and Instructors",="Certified",19.0
="Stamford Academy District",="Special Education - Teachers and Instructors",="Certified",1.0
="Stamford Charter School for Excellence District",="Special Education - Teachers and Instructors",="Certified",1.0
="Stamford School District",="Special Education - Teachers and Instructors",="Certified",141.7
="Sterling School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Stonington School District",="Special Education - Teachers and Instructors",="Certified",34.8
="Stratford School District",="Special Education - Teachers and Instructors",="Certified",64.0
="Suffield School District",="Special Education - Teachers and Instructors",="Certified",23.0
="Thomaston School District",="Special Education - Teachers and Instructors",="Certified",9.0
="Thompson School District",="Special Education - Teachers and Instructors",="Certified",8.4
="Tolland School District",="Special Education - Teachers and Instructors",="Certified",24.3
="Torrington School District",="Special Education - Teachers and Instructors",="Certified",51.8
="Trailblazers Academy District",="Special Education - Teachers and Instructors",="Certified",1.0
="Trumbull School District",="Special Education - Teachers and Instructors",="Certified",69.8
="Unified School District #1",="Special Education - Teachers and Instructors",="Certified",25.0
="Unified School District #2",="Special Education - Teachers and Instructors",="Certified",29.0
="Union School District",="Special Education - Teachers and Instructors",="Certified",0.5
="Vernon School District",="Special Education - Teachers and Instructors",="Certified",45.3
="Voluntown School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Wallingford School District",="Special Education - Teachers and Instructors",="Certified",52.0
="Waterbury School District",="Special Education - Teachers and Instructors",="Certified",202.2
="Waterford School District",="Special Education - Teachers and Instructors",="Certified",28.8
="Watertown School District",="Special Education - Teachers and Instructors",="Certified",29.0
="West Hartford School District",="Special Education - Teachers and Instructors",="Certified",91.6
="West Haven School District",="Special Education - Teachers and Instructors",="Certified",75.0
="Westbrook School District",="Special Education - Teachers and Instructors",="Certified",6.1
="Weston School District",="Special Education - Teachers and Instructors",="Certified",23.0
="Westport School District",="Special Education - Teachers and Instructors",="Certified",53.0
="Wethersfield School District",="Special Education - Teachers and Instructors",="Certified",25.9
="Willington School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Wilton School District",="Special Education - Teachers and Instructors",="Certified",34.8
="Winchester School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Windham School District",="Special Education - Teachers and Instructors",="Certified",41.6
="Windsor Locks School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Windsor School District",="Special Education - Teachers and Instructors",="Certified",48.0
="Wolcott School District",="Special Education - Teachers and Instructors",="Certified",21.4
="Woodbridge School District",="Special Education - Teachers and Instructors",="Certified",8.0
="Woodstock Academy District",="Special Education - Teachers and Instructors",="Certified",5.0
="Woodstock School District",="Special Education - Teachers and Instructors",="Certified",6.0

