"FTE Staffing Report for 2006-07"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Administrators  Coordinators and Department Chairs - School Level","Certified",3.0
,="General Education - Teachers and Instructors",="Certified",27.3
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",2.0
="Andover School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",23.8
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.3
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Ansonia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="General Education - Teachers and Instructors",="Certified",147.0
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Special Education - Teachers and Instructors",="Certified",23.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",12.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
,="General Education - Teachers and Instructors",="Certified",127.8
,="Instructional Specialists Who Support Teachers",="Certified",10.1
,="Special Education - Teachers and Instructors",="Certified",89.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",18.2
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",26.0
="Ashford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",37.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Special Education - Teachers and Instructors",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
,="General Education - Teachers and Instructors",="Certified",210.8
,="Instructional Specialists Who Support Teachers",="Certified",9.5
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.8
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",20.7
,="Instructional Specialists Who Support Teachers",="Certified",1.2
,="Special Education - Teachers and Instructors",="Certified",3.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Berlin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.4
,="General Education - Teachers and Instructors",="Certified",206.8
,="Instructional Specialists Who Support Teachers",="Certified",11.8
,="Special Education - Teachers and Instructors",="Certified",34.1
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.2
,="Library/Media - Specialists (Certified)",="Certified",4.8
,="Counselors  Social Workers  and School Psychologists",="Certified",16.8
="Bethany School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",40.4
,="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Special Education - Teachers and Instructors",="Certified",4.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.2
="Bethel School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
,="General Education - Teachers and Instructors",="Certified",213.5
,="Instructional Specialists Who Support Teachers",="Certified",6.9
,="Special Education - Teachers and Instructors",="Certified",30.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.9
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.9
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
,="General Education - Teachers and Instructors",="Certified",173.1
,="Instructional Specialists Who Support Teachers",="Certified",12.7
,="Special Education - Teachers and Instructors",="Certified",29.3
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
="Bolton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",69.1
,="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Special Education - Teachers and Instructors",="Certified",6.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Bozrah School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
,="General Education - Teachers and Instructors",="Certified",21.5
,="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Special Education - Teachers and Instructors",="Certified",3.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.7
,="General Education - Teachers and Instructors",="Certified",245.1
,="Instructional Specialists Who Support Teachers",="Certified",7.9
,="Special Education - Teachers and Instructors",="Certified",32.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",6.5
,="Counselors  Social Workers  and School Psychologists",="Certified",19.3
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",68.0
,="General Education - Teachers and Instructors",="Certified",1176.2
,="Instructional Specialists Who Support Teachers",="Certified",58.7
,="Special Education - Teachers and Instructors",="Certified",212.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",30.0
,="Library/Media - Specialists (Certified)",="Certified",20.0
,="Counselors  Social Workers  and School Psychologists",="Certified",112.3
="Bristol School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",30.4
