"FTE Staffing Report for 2012-13"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Counselors  Social Workers  and School Psychologists","Certified",2.0
="Amistad Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ansonia School District",="Counselors  Social Workers  and School Psychologists",="Certified",13.6
="Area Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",27.0
="Ashford School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Avon School District",="Counselors  Social Workers  and School Psychologists",="Certified",19.7
="Barkhamsted School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
="Berlin School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.9
="Bethany School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.9
="Bloomfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",19.0
="Bolton School District",="Counselors  Social Workers  and School Psychologists",="Certified",4.8
="Bozrah School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
="Branford School District",="Counselors  Social Workers  and School Psychologists",="Certified",17.5
="Bridgeport Achievement First District",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Bridgeport School District",="Counselors  Social Workers  and School Psychologists",="Certified",107.8
="Bristol School District",="Counselors  Social Workers  and School Psychologists",="Certified",36.1
="Brookfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Brooklyn School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="Canterbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Canton School District",="Counselors  Social Workers  and School Psychologists",="Certified",8.7
="Capitol Region Education Council",="Counselors  Social Workers  and School Psychologists",="Certified",49.6
="Chaplin School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Cheshire School District",="Counselors  Social Workers  and School Psychologists",="Certified",22.6
="Chester School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Clinton School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.5
="Colchester School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.8
="Colebrook School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Columbia School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Common Ground High School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Connecticut Technical High School System",="Counselors  Social Workers  and School Psychologists",="Certified",79.9
