"FTE Staffing Report for 2006-07"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Administrators  Coordinators and Department Chairs - School Level","Certified",3.0
="Andover School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Ansonia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="Ashford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Avon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Berlin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.4
="Bethany School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Bethel School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
="Bolton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Bozrah School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.7
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",68.0
="Bristol School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",30.4
="Brookfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
="Brooklyn School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
="Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Canterbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Canton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.7
="Capitol Region Education Council",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.0
="Chaplin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Cheshire School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.5
="Chester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.3
="Clinton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.8
="Colchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.1
="Colebrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.4
="Columbia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Common Ground High School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Connecticut Technical High School System",="Administrators  Coordinators and Department Chairs - School Level",="Certified",93.2
="Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.0
="Cornwall School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Coventry School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.3
="Cromwell School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Cross Cultural Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Danbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.5
="Darien School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.2
="Deep River School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.4
="Derby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
="East Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
="East Haddam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",31.4
="East Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.4
="East Lyme School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.1
="East Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.2
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.8
="Eastford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Easton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.6
="Ellington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.2
="Elm City College Preparatory School",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Enfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",29.2
="Essex School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.4
="Explorations District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",30.0
="Farmington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.2
="Franklin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Glastonbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.7
="Granby School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.5
="Greenwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",43.5
="Griswold School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
="Groton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.4
="Guilford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
="Hamden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
="Hampton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",98.0
="Hartland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Hebron School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Highville Mustard Seed Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Integrated Day Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.2
="Interdistrict School for Arts and Comm District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Jumoke Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Kent School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Killingly School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.2
="Learn",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Lebanon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
="Ledyard School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.8
="Lisbon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.5
="Litchfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
="Madison School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.0
="Manchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",24.6
="Mansfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
="Marlborough School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Meriden School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.3
="Middletown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",19.2
="Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.7
="Monroe School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.3
="Montville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.4
="Naugatuck School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.5
="New Beginnings Inc Family Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.0
="New Britain School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",22.5
="New Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.7
="New Fairfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.1
="New Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="New Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",91.8
="New London School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.8
="New Milford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
="Newington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.2
="Newtown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
="Norfolk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="North Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.7
="North Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="North Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.4
="North Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.3
="Norwalk School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",40.9
="Norwich Free Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Norwich School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.2
="Odyssey Community School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
="Old Saybrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.6
="Orange School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.5
="Oxford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Plainfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Plainville School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.5
="Plymouth School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Pomfret School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Portland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.4
="Preston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Putnam School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
="Redding School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Regional School District 01",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.8
="Regional School District 04",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.7
="Regional School District 05",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Regional School District 06",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.6
="Regional School District 07",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.9
="Regional School District 08",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.1
="Regional School District 09",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="Regional School District 10",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.3
="Regional School District 11",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.3
="Regional School District 12",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.7
="Regional School District 13",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.6
="Regional School District 14",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Regional School District 15",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.8
="Regional School District 16",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.7
="Regional School District 17",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.4
="Regional School District 18",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.6
="Regional School District 19",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.4
="Ridgefield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",20.3
="Rocky Hill School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="Salem School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.5
="Salisbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Scotland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Seymour School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
="Sharon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Shelton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.7
="Sherman School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.3
="Side By Side Charter School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Simsbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",23.4
="Somers School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.0
="South Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.5
="Southington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.0
="Sprague School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Stafford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Stamford Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Stamford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",66.6
="Sterling School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Stonington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
="Stratford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",33.1
="Suffield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.0
="The Bridge Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.8
="The Gilbert School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.7
="Thomaston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.4
="Thompson School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.7
="Tolland School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.5
="Torrington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.4
="Trailblazers Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
="Trumbull School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.2
="Unified School District #1",="Administrators  Coordinators and Department Chairs - School Level",="Certified",18.2
="Unified School District #2",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Union School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",0.6
="Vernon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
="Voluntown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Wallingford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",25.0
="Waterbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",66.9
="Waterford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.6
="Watertown School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
="West Hartford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",38.8
="West Haven School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",21.5
="Westbrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Weston School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.8
="Westport School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",39.7
="Wethersfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
="Willington School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Wilton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",16.0
="Winchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.5
="Windham School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.5
="Windsor Locks School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Windsor School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.0
="Wolcott School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.8
="Woodbridge School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Woodstock Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.0
="Woodstock School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0

