"FTE Staffing Report for 2010-11"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",35.0
="Amistad Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.0
="Andover School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.4
="Ansonia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.5
="Area Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.0
="Ashford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.3
="Avon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.1
="Barkhamsted School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.6
="Berlin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",119.5
="Bethany School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.5
="Bethel School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",130.0
="Bloomfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",159.1
="Bolton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",39.6
="Bozrah School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.2
="Branford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.6
="Bridgeport Achievement First District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.5
="Bridgeport School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",863.5
="Bristol School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",370.5
="Brookfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",121.1
="Brooklyn School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",39.8
="Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.6
="Canterbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",35.2
="Canton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",84.8
="Capitol Region Education Council",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",345.1
="Chaplin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.5
="Charter School for Young Children on Asylum Hill District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.0
="Cheshire School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",193.5
="Chester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
="Clinton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",78.8
="Colchester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",121.1
="Colebrook School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.1
="Columbia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23.0
="Common Ground High School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
="Connecticut Technical High School System",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",371.4
="Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",57.1
="Cornwall School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.8
="Coventry School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",78.7
="Cromwell School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.0
="Danbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",344.2
="Darien School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",148.8
="Deep River School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.4
="Derby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",53.0
="East Granby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.7
="East Haddam School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",68.5
="East Hampton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",96.3
="East Hartford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",369.5
="East Haven School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",123.9
="East Lyme School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",144.2
="East Windsor School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",56.2
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",126.0
="Eastford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
="Easton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",33.2
="EdAdvance",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",177.9
="Ellington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",104.3
="Elm City College Preparatory School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.0
="Enfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",167.8
="Essex School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.6
="Explorations District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5
="Fairfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",455.6
="Farmington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",172.0
="Franklin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.5
="Glastonbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",314.8
="Granby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",92.3
="Greenwich School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",397.4
="Griswold School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",106.7
