"FTE Staffing Report for 2002-03"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Instructional Specialists Who Support Teachers","Certified",2.0
="Ansonia School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Area Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",10.8
="Ashford School District",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Avon School District",="Instructional Specialists Who Support Teachers",="Certified",8.4
="Barkhamsted School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Berlin School District",="Instructional Specialists Who Support Teachers",="Certified",9.0
="Bethel School District",="Instructional Specialists Who Support Teachers",="Certified",4.9
="Bloomfield School District",="Instructional Specialists Who Support Teachers",="Certified",9.7
="Bolton School District",="Instructional Specialists Who Support Teachers",="Certified",3.5
="Bozrah School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="Bridgeport School District",="Instructional Specialists Who Support Teachers",="Certified",27.8
="Bristol School District",="Instructional Specialists Who Support Teachers",="Certified",16.1
="Brookfield School District",="Instructional Specialists Who Support Teachers",="Certified",3.6
="Brooklyn School District",="Instructional Specialists Who Support Teachers",="Certified",1.8
="Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",0.5
="Canterbury School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Canton School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Capitol Region Education Council",="Instructional Specialists Who Support Teachers",="Certified",7.5
="Chaplin School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Cheshire School District",="Instructional Specialists Who Support Teachers",="Certified",7.4
="Chester School District",="Instructional Specialists Who Support Teachers",="Certified",1.4
="Clinton School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="Colchester School District",="Instructional Specialists Who Support Teachers",="Certified",13.0
="Colebrook School District",="Instructional Specialists Who Support Teachers",="Certified",1.2
="Columbia School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Connecticut Technical High School System",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",8.5
="Cornwall School District",="Instructional Specialists Who Support Teachers",="Certified",0.5
="Coventry School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Cromwell School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Danbury School District",="Instructional Specialists Who Support Teachers",="Certified",24.3
="Darien School District",="Instructional Specialists Who Support Teachers",="Certified",13.5
="Deep River School District",="Instructional Specialists Who Support Teachers",="Certified",1.4
="Derby School District",="Instructional Specialists Who Support Teachers",="Certified",5.0
="East Granby School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="East Haddam School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="East Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",3.4
="East Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",20.0
="East Haven School District",="Instructional Specialists Who Support Teachers",="Certified",5.6
="East Lyme School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="East Windsor School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Instructional Specialists Who Support Teachers",="Certified",1.8
="Eastford School District",="Instructional Specialists Who Support Teachers",="Certified",0.7
="Easton School District",="Instructional Specialists Who Support Teachers",="Certified",2.4
="Ellington School District",="Instructional Specialists Who Support Teachers",="Certified",13.0
="Enfield School District",="Instructional Specialists Who Support Teachers",="Certified",10.0
="Essex School District",="Instructional Specialists Who Support Teachers",="Certified",1.4
="Fairfield School District",="Instructional Specialists Who Support Teachers",="Certified",33.0
="Farmington School District",="Instructional Specialists Who Support Teachers",="Certified",4.6
="Franklin School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Glastonbury School District",="Instructional Specialists Who Support Teachers",="Certified",10.8
="Granby School District",="Instructional Specialists Who Support Teachers",="Certified",8.3
="Greenwich School District",="Instructional Specialists Who Support Teachers",="Certified",29.5
="Griswold School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Groton School District",="Instructional Specialists Who Support Teachers",="Certified",10.3
="Guilford School District",="Instructional Specialists Who Support Teachers",="Certified",9.6
="Hamden School District",="Instructional Specialists Who Support Teachers",="Certified",13.9
="Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",49.1
="Hartland School District",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Hebron School District",="Instructional Specialists Who Support Teachers",="Certified",4.4
