"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Instructional Specialists Who Support Teachers","Certified",2.5
="Andover School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Ansonia School District",="Instructional Specialists Who Support Teachers",="Certified",11.0
="Area Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",19.3
="Ashford School District",="Instructional Specialists Who Support Teachers",="Certified",2.1
="Avon School District",="Instructional Specialists Who Support Teachers",="Certified",12.3
="Barkhamsted School District",="Instructional Specialists Who Support Teachers",="Certified",0.8
="Berlin School District",="Instructional Specialists Who Support Teachers",="Certified",12.9
="Bethany School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bethel School District",="Instructional Specialists Who Support Teachers",="Certified",6.6
="Bloomfield School District",="Instructional Specialists Who Support Teachers",="Certified",12.7
="Bolton School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Instructional Specialists Who Support Teachers",="Certified",8.9
="Bridgeport School District",="Instructional Specialists Who Support Teachers",="Certified",93.6
="Bristol School District",="Instructional Specialists Who Support Teachers",="Certified",34.5
="Brookfield School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="Brooklyn School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Canterbury School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Canton School District",="Instructional Specialists Who Support Teachers",="Certified",5.6
="Capitol Region Education Council",="Instructional Specialists Who Support Teachers",="Certified",31.5
="Chaplin School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Charter School for Young Children on Asylum Hill District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Cheshire School District",="Instructional Specialists Who Support Teachers",="Certified",12.6
="Chester School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Clinton School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Colchester School District",="Instructional Specialists Who Support Teachers",="Certified",14.8
="Colebrook School District",="Instructional Specialists Who Support Teachers",="Certified",1.3
="Columbia School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Connecticut Technical High School System",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",11.1
="Cornwall School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Coventry School District",="Instructional Specialists Who Support Teachers",="Certified",4.9
="Cromwell School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Danbury School District",="Instructional Specialists Who Support Teachers",="Certified",32.1
="Darien School District",="Instructional Specialists Who Support Teachers",="Certified",29.4
="Deep River School District",="Instructional Specialists Who Support Teachers",="Certified",3.1
="Derby School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="East Granby School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="East Haddam School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="East Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="East Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",27.6
="East Haven School District",="Instructional Specialists Who Support Teachers",="Certified",10.8
="East Lyme School District",="Instructional Specialists Who Support Teachers",="Certified",5.0
="East Windsor School District",="Instructional Specialists Who Support Teachers",="Certified",2.4
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Instructional Specialists Who Support Teachers",="Certified",1.9
="Easton School District",="Instructional Specialists Who Support Teachers",="Certified",6.9
="EdAdvance",="Instructional Specialists Who Support Teachers",="Certified",0.3
="Ellington School District",="Instructional Specialists Who Support Teachers",="Certified",9.3
