"FTE Staffing Report for 2014-15"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.5
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.7
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.8
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",141.5
="Brass City Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",105.5
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.9
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",387.1
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.1
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.1
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.8
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.3
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.9
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.3
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.7
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.7
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",70.4
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.3
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",85.0
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.5
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.2
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.8
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.4
="Elm City College Preparatory School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Elm City Montessori School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.5
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Explorations District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.3
="Farmington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.7
="Franklin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Glastonbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",61.5
="Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Great Oaks Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Greenwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.1
="Griswold School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Groton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.5
="Guilford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
="Hamden School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.5
="Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.4
="Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",120.0
="Hartland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.9
="Hebron School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Highville Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Integrated Day Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Interdistrict School for Arts and Comm District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Jumoke Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.5
="Kent School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Killingly School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
="Learn",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",75.1
="Lebanon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Ledyard School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.7
="Lisbon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
