"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Counselors  Social Workers  and School Psychologists","Certified",2.0
="Amistad Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ansonia School District",="Counselors  Social Workers  and School Psychologists",="Certified",14.0
="Area Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",28.0
="Ashford School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Avon School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.0
="Berlin School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.0
="Bethany School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
="Bethel School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Bloomfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.0
="Bolton School District",="Counselors  Social Workers  and School Psychologists",="Certified",6.7
="Bozrah School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
="Branford School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.4
="Bridgeport Achievement First District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Bridgeport School District",="Counselors  Social Workers  and School Psychologists",="Certified",117.2
="Bristol School District",="Counselors  Social Workers  and School Psychologists",="Certified",34.2
="Brookfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.0
="Brooklyn School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Canterbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Canton School District",="Counselors  Social Workers  and School Psychologists",="Certified",10.2
="Capitol Region Education Council",="Counselors  Social Workers  and School Psychologists",="Certified",67.0
="Chaplin School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Cheshire School District",="Counselors  Social Workers  and School Psychologists",="Certified",20.6
="Clinton School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.0
="Colchester School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.0
="Columbia School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Common Ground High School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
="Connecticut Technical High School System",="Counselors  Social Workers  and School Psychologists",="Certified",94.8
="Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",20.4
="Cornwall School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Coventry School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.0
