"FTE Staffing Report for 2007-08"

"District","Assignment Category","Educator Type","FTE Count"
"Ansonia School District","Counselors  Social Workers  and School Psychologists","Certified",12.0
="Area Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",25.0
="Ashford School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Counselors  Social Workers  and School Psychologists",="Certified",17.8
="Barkhamsted School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
="Berlin School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.8
="Bethany School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Counselors  Social Workers  and School Psychologists",="Certified",17.8
="Bloomfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",20.8
="Bolton School District",="Counselors  Social Workers  and School Psychologists",="Certified",5.7
="Bozrah School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Branford School District",="Counselors  Social Workers  and School Psychologists",="Certified",20.3
="Bridgeport School District",="Counselors  Social Workers  and School Psychologists",="Certified",119.4
="Bristol School District",="Counselors  Social Workers  and School Psychologists",="Certified",35.2
="Brookfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.5
="Brooklyn School District",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Canterbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Canton School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.4
="Capitol Region Education Council",="Counselors  Social Workers  and School Psychologists",="Certified",25.9
="Chaplin School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Cheshire School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.5
="Chester School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
="Clinton School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.0
="Colchester School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.3
="Colebrook School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Columbia School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Connecticut Technical High School System",="Counselors  Social Workers  and School Psychologists",="Certified",99.3
="Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",15.9
="Cornwall School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Coventry School District",="Counselors  Social Workers  and School Psychologists",="Certified",10.6
="Cromwell School District",="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="Danbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",49.6
="Darien School District",="Counselors  Social Workers  and School Psychologists",="Certified",22.9
="Deep River School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
="Derby School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="East Granby School District",="Counselors  Social Workers  and School Psychologists",="Certified",4.3
="East Haddam School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="East Hampton School District",="Counselors  Social Workers  and School Psychologists",="Certified",10.0
="East Hartford School District",="Counselors  Social Workers  and School Psychologists",="Certified",31.6
="East Haven School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.4
="East Lyme School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="East Windsor School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
