"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",42.6
="Amistad Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.0
="Andover School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.4
="Ansonia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",91.7
="Area Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",144.7
="Ashford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.2
="Avon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",117.0
="Barkhamsted School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.5
="Berlin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",103.7
="Bethany School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.9
="Bethel School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",118.4
="Bloomfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",137.2
="Bolton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.8
="Booker T. Washington Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.5
="Bozrah School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.2
="Brass City Charter School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
="Bridgeport Achievement First District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.4
="Bridgeport School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1043.4
="Bristol School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",381.9
="Brookfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",116.8
="Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.5
="Canterbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",31.3
="Canton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",96.9
="Capital Preparatory Harbor School Inc. District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.0
="Capitol Region Education Council",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",878.5
="Chaplin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
="Cheshire School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",218.5
="Chester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.3
="Clinton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",78.5
