"FTE Staffing Report for 2011-12"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Administrators  Coordinators and Department Chairs - District Central Office","Certified",0.6
="Ansonia School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",10.0
="Avon School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.4
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
="Berlin School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Bethany School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Bethel School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.5
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.6
="Bolton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Bozrah School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
="Branford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",22.0
="Bristol School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.4
="Brookfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Brooklyn School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Canaan School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
="Canterbury School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Canton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Capitol Region Education Council",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",12.0
="Chaplin School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.2
="Cheshire School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Chester School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
="Clinton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Colchester School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Colebrook School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
="Columbia School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Connecticut Technical High School System",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
="Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Cornwall School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
="Coventry School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Cromwell School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
