"FTE Staffing Report for 2003-04"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Counselors  Social Workers  and School Psychologists","Certified",1.0
="Ansonia School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.0
="Area Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",23.8
="Ashford School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.8
="Barkhamsted School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
="Berlin School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.6
="Bethany School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.0
="Bloomfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",17.0
="Bolton School District",="Counselors  Social Workers  and School Psychologists",="Certified",5.6
="Bozrah School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Branford School District",="Counselors  Social Workers  and School Psychologists",="Certified",20.3
="Bridgeport School District",="Counselors  Social Workers  and School Psychologists",="Certified",111.2
="Bristol School District",="Counselors  Social Workers  and School Psychologists",="Certified",33.3
="Brookfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",13.2
="Brooklyn School District",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Canterbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Canton School District",="Counselors  Social Workers  and School Psychologists",="Certified",8.5
="Capitol Region Education Council",="Counselors  Social Workers  and School Psychologists",="Certified",20.5
="Chaplin School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Cheshire School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.5
="Chester School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Clinton School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.0
="Colchester School District",="Counselors  Social Workers  and School Psychologists",="Certified",14.0
="Colebrook School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Columbia School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Connecticut Technical High School System",="Counselors  Social Workers  and School Psychologists",="Certified",95.0
="Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",10.1
="Cornwall School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Coventry School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.0
="Cromwell School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Danbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",48.7
="Darien School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.7
="Deep River School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Derby School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="East Granby School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.6
="East Haddam School District",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="East Hampton School District",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="East Hartford School District",="Counselors  Social Workers  and School Psychologists",="Certified",29.8
="East Haven School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.0
="East Lyme School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.5
="East Windsor School District",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Eastford School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Easton School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ellington School District",="Counselors  Social Workers  and School Psychologists",="Certified",10.5
="Enfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",34.4
="Essex School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
="Fairfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",47.8
="Farmington School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.5
="Franklin School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="Glastonbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",25.3
="Granby School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.0
="Greenwich School District",="Counselors  Social Workers  and School Psychologists",="Certified",58.5
="Griswold School District",="Counselors  Social Workers  and School Psychologists",="Certified",14.0
="Groton School District",="Counselors  Social Workers  and School Psychologists",="Certified",24.7
="Guilford School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.6
="Hamden School District",="Counselors  Social Workers  and School Psychologists",="Certified",41.6
="Hampton School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Hartford School District",="Counselors  Social Workers  and School Psychologists",="Certified",125.7
="Hartland School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.3
="Hebron School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Interdistrict School for Arts and Comm District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Jumoke Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",2.3
="Kent School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Killingly School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Learn",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Lebanon School District",="Counselors  Social Workers  and School Psychologists",="Certified",8.0
="Ledyard School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.4
="Lisbon School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.7
="Litchfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Madison School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Manchester School District",="Counselors  Social Workers  and School Psychologists",="Certified",43.1
="Mansfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Marlborough School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.8
="Meriden School District",="Counselors  Social Workers  and School Psychologists",="Certified",38.3
="Middletown School District",="Counselors  Social Workers  and School Psychologists",="Certified",26.0
="Milford School District",="Counselors  Social Workers  and School Psychologists",="Certified",37.7
="Monroe School District",="Counselors  Social Workers  and School Psychologists",="Certified",19.4
="Montville School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.3
="Naugatuck School District",="Counselors  Social Workers  and School Psychologists",="Certified",29.4
="New Beginnings Inc Family Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="New Britain School District",="Counselors  Social Workers  and School Psychologists",="Certified",59.6
="New Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",24.0
