"FTE Staffing Report for 2004-05"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.5
="Andover School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Ansonia School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.0
="Area Cooperative Educational Services",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.3
="Ashford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Avon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Barkhamsted School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Berlin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.3
="Bethany School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Bethel School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
="Bloomfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",63.0
="Bolton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Bozrah School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Branford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",63.5
="Bridgeport School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",161.0
="Bristol School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",109.0
="Brookfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",60.7
="Brooklyn School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
="Canaan School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.7
="Canton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.9
="Capitol Region Education Council",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.1
="Chaplin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Cheshire School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",87.4
="Chester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Clinton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.7
="Colchester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
