"FTE Staffing Report for 2012-13"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Administrators  Coordinators and Department Chairs - District Central Office","Certified",0.6
="Ansonia School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
="Avon School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
="Berlin School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
="Bethany School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Bethel School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.5
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
="Bolton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Bozrah School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.7
="Branford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
="Bristol School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.4
="Brookfield School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Brooklyn School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Canaan School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
="Canterbury School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Canton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="Capitol Region Education Council",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.5
="Chaplin School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.2
="Cheshire School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
="Chester School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
="Clinton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Colchester School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Colebrook School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
="Columbia School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="Connecticut Technical High School System",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
="Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Cornwall School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
="Coventry School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Cromwell School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="Danbury School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",13.0
="Darien School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.7
="Deep River School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
="Department of Mental Health and Addiction Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
="Derby School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.4
="East Granby School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="East Haddam School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
="East Hampton School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="East Hartford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.5
="East Haven School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
="East Lyme School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
="East Windsor School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.6
="Eastford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
