"FTE Staffing Report for 2002-03"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Andover School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
="Ansonia School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
="Area Cooperative Educational Services",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
="Ashford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Avon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.0
="Barkhamsted School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Berlin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.1
="Bethany School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="Bethel School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
="Bloomfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.5
="Bolton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Bozrah School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Branford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.5
="Bridgeport School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",107.0
="Bristol School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",102.5
="Brookfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",57.0
="Brooklyn School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Canaan School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
="Canterbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Canton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.2
="Capitol Region Education Council",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
="Chaplin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Cheshire School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",65.8
="Chester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.6
="Clinton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
="Colchester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
="Colebrook School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Columbia School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Common Ground High School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Connecticut Technical High School System",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Cooperative Educational Services",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Cornwall School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Coventry School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.4
="Cromwell School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="Danbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.5
="Darien School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",53.0
="Deep River School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.4
="Derby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
="East Granby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.2
="East Haddam School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
="East Hampton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.2
="East Hartford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",81.0
="East Haven School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
="East Lyme School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",53.0
="East Windsor School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Eastford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Easton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.5
="EdAdvance",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.5
="Ellington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",34.0
="Enfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
="Essex School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.4
="Explorations District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.6
="Fairfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",93.1
="Farmington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.2
="Franklin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Glastonbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",90.0
="Granby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.5
="Greenwich School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",147.5
="Griswold School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
="Groton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",121.8
="Guilford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",81.2
="Hamden School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",63.8
="Hampton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Hartford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",225.0
="Hartland School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Highville Mustard Seed Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Integrated Day Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Interdistrict School for Arts and Comm District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Jumoke Academy District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Kent School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="Killingly School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.5
="Learn",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Lebanon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Ledyard School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.2
="Lisbon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Litchfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.1
="Madison School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Manchester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",117.7
="Mansfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.1
="Marlborough School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5
="Meriden School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",163.0
="Middletown School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",112.5
="Milford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",116.5
