"FTE Staffing Report for 2008-09"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Instructional Specialists Who Support Teachers","Certified",1.4
="Ansonia School District",="Instructional Specialists Who Support Teachers",="Certified",9.0
="Area Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",14.3
="Ashford School District",="Instructional Specialists Who Support Teachers",="Certified",1.9
="Avon School District",="Instructional Specialists Who Support Teachers",="Certified",11.2
="Barkhamsted School District",="Instructional Specialists Who Support Teachers",="Certified",0.7
="Berlin School District",="Instructional Specialists Who Support Teachers",="Certified",11.3
="Bethany School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Bethel School District",="Instructional Specialists Who Support Teachers",="Certified",6.9
="Bloomfield School District",="Instructional Specialists Who Support Teachers",="Certified",11.7
="Bolton School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Instructional Specialists Who Support Teachers",="Certified",7.9
="Bridgeport School District",="Instructional Specialists Who Support Teachers",="Certified",77.9
="Bristol School District",="Instructional Specialists Who Support Teachers",="Certified",35.4
="Brookfield School District",="Instructional Specialists Who Support Teachers",="Certified",7.3
="Brooklyn School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Canterbury School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Canton School District",="Instructional Specialists Who Support Teachers",="Certified",5.6
="Capitol Region Education Council",="Instructional Specialists Who Support Teachers",="Certified",27.1
="Chaplin School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Cheshire School District",="Instructional Specialists Who Support Teachers",="Certified",11.7
="Chester School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Clinton School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="Colchester School District",="Instructional Specialists Who Support Teachers",="Certified",14.6
="Colebrook School District",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Columbia School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Connecticut Technical High School System",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",10.7
="Cornwall School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Coventry School District",="Instructional Specialists Who Support Teachers",="Certified",5.5
="Cromwell School District",="Instructional Specialists Who Support Teachers",="Certified",9.0
="Danbury School District",="Instructional Specialists Who Support Teachers",="Certified",36.3
="Darien School District",="Instructional Specialists Who Support Teachers",="Certified",30.6
="Deep River School District",="Instructional Specialists Who Support Teachers",="Certified",3.1
="Derby School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="East Granby School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="East Haddam School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="East Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="East Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",27.6
="East Haven School District",="Instructional Specialists Who Support Teachers",="Certified",13.8
="East Lyme School District",="Instructional Specialists Who Support Teachers",="Certified",5.3
="East Windsor School District",="Instructional Specialists Who Support Teachers",="Certified",4.4
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Easton School District",="Instructional Specialists Who Support Teachers",="Certified",7.4
="EdAdvance",="Instructional Specialists Who Support Teachers",="Certified",0.3
="Ellington School District",="Instructional Specialists Who Support Teachers",="Certified",11.1
="Elm City College Preparatory School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Enfield School District",="Instructional Specialists Who Support Teachers",="Certified",10.6
="Essex School District",="Instructional Specialists Who Support Teachers",="Certified",3.7
="Fairfield School District",="Instructional Specialists Who Support Teachers",="Certified",59.8
="Farmington School District",="Instructional Specialists Who Support Teachers",="Certified",11.8
="Franklin School District",="Instructional Specialists Who Support Teachers",="Certified",0.8
="Glastonbury School District",="Instructional Specialists Who Support Teachers",="Certified",12.3
="Granby School District",="Instructional Specialists Who Support Teachers",="Certified",8.5
="Greenwich School District",="Instructional Specialists Who Support Teachers",="Certified",43.6
="Griswold School District",="Instructional Specialists Who Support Teachers",="Certified",3.8
="Groton School District",="Instructional Specialists Who Support Teachers",="Certified",13.7
="Guilford School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Hamden School District",="Instructional Specialists Who Support Teachers",="Certified",25.3
="Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",0.7
="Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",110.7
="Hartland School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Hebron School District",="Instructional Specialists Who Support Teachers",="Certified",6.9
="Highville Charter School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Integrated Day Charter School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Kent School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Killingly School District",="Instructional Specialists Who Support Teachers",="Certified",10.1
="Learn",="Instructional Specialists Who Support Teachers",="Certified",7.8
="Lebanon School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Ledyard School District",="Instructional Specialists Who Support Teachers",="Certified",9.1
="Lisbon School District",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Litchfield School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Madison School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Manchester School District",="Instructional Specialists Who Support Teachers",="Certified",30.3
="Mansfield School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="Marlborough School District",="Instructional Specialists Who Support Teachers",="Certified",4.3
="Meriden School District",="Instructional Specialists Who Support Teachers",="Certified",21.0
="Middletown School District",="Instructional Specialists Who Support Teachers",="Certified",17.0
="Milford School District",="Instructional Specialists Who Support Teachers",="Certified",31.0
="Monroe School District",="Instructional Specialists Who Support Teachers",="Certified",9.3
="Montville School District",="Instructional Specialists Who Support Teachers",="Certified",9.8
="Naugatuck School District",="Instructional Specialists Who Support Teachers",="Certified",12.0
="New Beginnings Inc Family Academy District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="New Britain School District",="Instructional Specialists Who Support Teachers",="Certified",29.7
="New Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",20.8
="New Fairfield School District",="Instructional Specialists Who Support Teachers",="Certified",6.4
