"FTE Staffing Report for 2005-06"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Instructional Specialists Who Support Teachers","Certified",2.0
="Ansonia School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Area Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",10.8
="Ashford School District",="Instructional Specialists Who Support Teachers",="Certified",1.8
="Avon School District",="Instructional Specialists Who Support Teachers",="Certified",9.3
="Barkhamsted School District",="Instructional Specialists Who Support Teachers",="Certified",1.4
="Berlin School District",="Instructional Specialists Who Support Teachers",="Certified",10.0
="Bethany School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Bethel School District",="Instructional Specialists Who Support Teachers",="Certified",5.9
="Bloomfield School District",="Instructional Specialists Who Support Teachers",="Certified",10.7
="Bolton School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Bozrah School District",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Branford School District",="Instructional Specialists Who Support Teachers",="Certified",6.9
="Bridgeport School District",="Instructional Specialists Who Support Teachers",="Certified",57.2
="Bristol School District",="Instructional Specialists Who Support Teachers",="Certified",20.1
="Brookfield School District",="Instructional Specialists Who Support Teachers",="Certified",8.3
="Brooklyn School District",="Instructional Specialists Who Support Teachers",="Certified",1.8
="Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",0.2
="Canterbury School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Canton School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Capitol Region Education Council",="Instructional Specialists Who Support Teachers",="Certified",17.7
="Chaplin School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Cheshire School District",="Instructional Specialists Who Support Teachers",="Certified",10.1
="Chester School District",="Instructional Specialists Who Support Teachers",="Certified",0.8
="Clinton School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="Colchester School District",="Instructional Specialists Who Support Teachers",="Certified",13.8
="Colebrook School District",="Instructional Specialists Who Support Teachers",="Certified",1.3
="Columbia School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Connecticut Technical High School System",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",7.7
="Cornwall School District",="Instructional Specialists Who Support Teachers",="Certified",0.3
="Coventry School District",="Instructional Specialists Who Support Teachers",="Certified",5.0
="Cromwell School District",="Instructional Specialists Who Support Teachers",="Certified",5.0
="Danbury School District",="Instructional Specialists Who Support Teachers",="Certified",30.3
="Darien School District",="Instructional Specialists Who Support Teachers",="Certified",17.3
="Deep River School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Derby School District",="Instructional Specialists Who Support Teachers",="Certified",5.0
="East Granby School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="East Haddam School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="East Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",3.4
="East Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",21.6
="East Haven School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="East Lyme School District",="Instructional Specialists Who Support Teachers",="Certified",5.7
="East Windsor School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Instructional Specialists Who Support Teachers",="Certified",0.7
="Eastford School District",="Instructional Specialists Who Support Teachers",="Certified",0.6
="Easton School District",="Instructional Specialists Who Support Teachers",="Certified",4.4
="Ellington School District",="Instructional Specialists Who Support Teachers",="Certified",11.3
="Enfield School District",="Instructional Specialists Who Support Teachers",="Certified",9.0
="Essex School District",="Instructional Specialists Who Support Teachers",="Certified",2.4
="Fairfield School District",="Instructional Specialists Who Support Teachers",="Certified",45.5
="Farmington School District",="Instructional Specialists Who Support Teachers",="Certified",9.1
="Franklin School District",="Instructional Specialists Who Support Teachers",="Certified",0.8
="Glastonbury School District",="Instructional Specialists Who Support Teachers",="Certified",14.5
="Granby School District",="Instructional Specialists Who Support Teachers",="Certified",10.4
="Greenwich School District",="Instructional Specialists Who Support Teachers",="Certified",38.1
="Griswold School District",="Instructional Specialists Who Support Teachers",="Certified",3.8
="Groton School District",="Instructional Specialists Who Support Teachers",="Certified",17.1
="Guilford School District",="Instructional Specialists Who Support Teachers",="Certified",8.6
="Hamden School District",="Instructional Specialists Who Support Teachers",="Certified",24.3
="Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",0.7
="Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",111.0
="Hartland School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Hebron School District",="Instructional Specialists Who Support Teachers",="Certified",4.9
="Integrated Day Charter School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Kent School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Killingly School District",="Instructional Specialists Who Support Teachers",="Certified",5.6
="Learn",="Instructional Specialists Who Support Teachers",="Certified",6.5
="Lebanon School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Ledyard School District",="Instructional Specialists Who Support Teachers",="Certified",8.7
="Lisbon School District",="Instructional Specialists Who Support Teachers",="Certified",1.9
="Litchfield School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="Madison School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Manchester School District",="Instructional Specialists Who Support Teachers",="Certified",27.3
="Mansfield School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="Marlborough School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Meriden School District",="Instructional Specialists Who Support Teachers",="Certified",17.0
="Middletown School District",="Instructional Specialists Who Support Teachers",="Certified",14.5
="Milford School District",="Instructional Specialists Who Support Teachers",="Certified",27.8
="Monroe School District",="Instructional Specialists Who Support Teachers",="Certified",8.2
="Montville School District",="Instructional Specialists Who Support Teachers",="Certified",5.5
="Naugatuck School District",="Instructional Specialists Who Support Teachers",="Certified",9.0
="New Britain School District",="Instructional Specialists Who Support Teachers",="Certified",19.0
="New Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",14.7
