"FTE Staffing Report for 2011-12"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Special Education - Teachers and Instructors","Certified",2.0
="Amistad Academy District",="Special Education - Teachers and Instructors",="Certified",4.0
="Andover School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Ansonia School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Area Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",85.5
="Ashford School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Avon School District",="Special Education - Teachers and Instructors",="Certified",30.3
="Barkhamsted School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Berlin School District",="Special Education - Teachers and Instructors",="Certified",36.1
="Bethany School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Bethel School District",="Special Education - Teachers and Instructors",="Certified",35.0
="Bloomfield School District",="Special Education - Teachers and Instructors",="Certified",24.0
="Bolton School District",="Special Education - Teachers and Instructors",="Certified",7.1
="Bozrah School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Branford School District",="Special Education - Teachers and Instructors",="Certified",33.5
="Bridgeport Achievement First District",="Special Education - Teachers and Instructors",="Certified",1.0
="Bridgeport School District",="Special Education - Teachers and Instructors",="Certified",225.0
="Bristol School District",="Special Education - Teachers and Instructors",="Certified",79.7
="Brookfield School District",="Special Education - Teachers and Instructors",="Certified",20.4
="Brooklyn School District",="Special Education - Teachers and Instructors",="Certified",8.0
="Canaan School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Canterbury School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Canton School District",="Special Education - Teachers and Instructors",="Certified",16.6
="Capitol Region Education Council",="Special Education - Teachers and Instructors",="Certified",119.3
="Chaplin School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Charter School for Young Children on Asylum Hill District",="Special Education - Teachers and Instructors",="Certified",1.0
="Cheshire School District",="Special Education - Teachers and Instructors",="Certified",45.9
="Chester School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Clinton School District",="Special Education - Teachers and Instructors",="Certified",27.0
="Colchester School District",="Special Education - Teachers and Instructors",="Certified",27.5
="Colebrook School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Columbia School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Common Ground High School District",="Special Education - Teachers and Instructors",="Certified",1.5
