"FTE Staffing Report for 2003-04"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Paraprofessional Instructional Assistants","Non-Certified",3.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.7
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.3
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.7
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.3
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",140.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.6
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.1
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.7
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",63.1
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.8
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.2
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.9
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.4
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.5
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.4
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",78.5
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.6
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.3
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.6
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",80.0
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.1
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.8
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.3
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.5
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.3
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.9
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.9
="Explorations District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",61.6
="Farmington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="Franklin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Glastonbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.2
="Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.7
="Greenwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",55.0
="Griswold School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.9
="Groton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.0
="Guilford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.8
="Hamden School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",239.0
="Hartland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.4
="Highville Mustard Seed Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Integrated Day Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
="Interdistrict School for Arts and Comm District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Jumoke Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Kent School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Killingly School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
="Learn",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.3
="Lebanon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Ledyard School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
="Lisbon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.1
="Litchfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.6
="Madison School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.8
="Manchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.9
="Mansfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.6
="Marlborough School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.4
="Meriden School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",78.0
="Middletown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.7
="Milford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.2
="Monroe School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.4
="Montville School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.7
="Naugatuck School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.8
="New Beginnings Inc Family Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="New Britain School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",131.5
="New Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.1
="New Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.6
="New Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="New Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",298.0
="New London School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
="New Milford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Newington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Newtown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",55.4
="Norfolk School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9
="North Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="North Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="North Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
="North Stonington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
="Norwalk School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",131.8
="Norwich Free Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Norwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
="Odyssey Community School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Office of Early Childhood (OEC)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Old Saybrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
="Orange School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.7
="Oxford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.7
="Plainfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",34.2
="Plainville School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.4
="Plymouth School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Pomfret School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Portland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Preston School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
="Putnam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
="Redding School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.9
="Regional School District 01",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Regional School District 04",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.4
="Regional School District 05",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Regional School District 06",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Regional School District 07",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
="Regional School District 08",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Regional School District 09",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Regional School District 10",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Regional School District 11",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Regional School District 12",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.9
="Regional School District 13",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="Regional School District 14",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
="Regional School District 15",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.3
="Regional School District 16",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Regional School District 17",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Regional School District 18",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.9
="Regional School District 19",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.7
="Ridgefield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.1
="Rocky Hill School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.3
="Salem School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Salisbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.1
="Scotland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Seymour School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
="Sharon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Shelton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",60.0
="Sherman School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Side By Side Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Simsbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="Somers School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.2
="South Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
