"FTE Staffing Report for 2003-04"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Andover School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Ansonia School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.2
="Area Cooperative Educational Services",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
="Ashford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Avon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.5
="Barkhamsted School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Berlin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",42.5
="Bethany School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Bethel School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
="Bloomfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
="Bolton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Bozrah School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Branford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",65.0
="Bridgeport School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",143.0
="Bristol School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",104.0
="Brookfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",63.9
="Brooklyn School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.2
="Canaan School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
="Canterbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.4
="Canton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.4
="Capitol Region Education Council",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="Chaplin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Cheshire School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",69.6
="Chester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Clinton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.4
="Colchester School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.5
="Colebrook School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
="Columbia School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Common Ground High School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Connecticut Technical High School System",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Cooperative Educational Services",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.6
="Cornwall School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Coventry School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.5
="Cromwell School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="Danbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",74.0
="Darien School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",59.5
="Deep River School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
="Derby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
="East Granby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.8
="East Haddam School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
="East Hampton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.3
="East Hartford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",90.0
="East Haven School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.7
="East Lyme School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",88.0
="East Windsor School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Eastford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Easton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="EdAdvance",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",48.6
="Ellington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.6
="Enfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
="Essex School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
="Explorations District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
="Fairfield School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",107.3
="Farmington School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
="Franklin School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Glastonbury School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",87.7
="Granby School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.8
="Greenwich School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",139.5
="Griswold School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
="Groton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",99.5
="Guilford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",79.7
="Hamden School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",77.0
="Hampton School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Hartford School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",188.0
="Hartland School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Highville Mustard Seed Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Integrated Day Charter School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Interdistrict School for Arts and Comm District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Jumoke Academy District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Kent School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="Killingly School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
="Learn",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.7
="Lebanon School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Ledyard School District",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",25.7
