"FTE Staffing Report for 2005-06"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",1.0
="Andover School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.3
="Ansonia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",91.9
="Area Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.1
="Ashford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.5
="Avon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",157.0
="Barkhamsted School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.3
="Berlin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",114.6
="Bethany School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.7
="Bethel School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",112.8
="Bloomfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",166.4
="Bozrah School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.3
="Branford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",139.0
="Bridgeport School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",886.3
="Bristol School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",357.7
="Brookfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",112.2
="Brooklyn School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.1
="Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.4
="Canton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",85.4
="Capitol Region Education Council",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",202.8
="Chaplin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
="Cheshire School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",180.9
="Chester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.4
="Clinton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",76.7
="Colchester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",104.5
="Colebrook School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.5
="Columbia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.0
="Connecticut Technical High School System",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",372.3
="Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",56.9
="Cornwall School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.9
="Coventry School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",84.3
="Cromwell School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",83.0
="Danbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",306.1
="Darien School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",154.5
="Deep River School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.7
="Derby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.9
="East Granby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.8
="East Haddam School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.6
="East Hampton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",92.6
="East Hartford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",358.5
="East Haven School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",161.9
="East Lyme School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",133.3
