"FTE Staffing Report for 2012-13"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Administrators  Coordinators and Department Chairs - School Level","Certified",12.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",63.6
,="Special Education - Teachers and Instructors",="Certified",8.0
="Amistad Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",14.3
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",73.1
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Library/Media - Specialists (Certified)",="Certified",0.5
="Andover School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",24.7
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Instructional Specialists Who Support Teachers",="Certified",1.4
="Ansonia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
,="Counselors  Social Workers  and School Psychologists",="Certified",13.6
,="General Education - Teachers and Instructors",="Certified",139.6
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",10.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.0
,="Counselors  Social Workers  and School Psychologists",="Certified",27.0
,="General Education - Teachers and Instructors",="Certified",116.8
,="Special Education - Teachers and Instructors",="Certified",87.5
,="Library/Media - Specialists (Certified)",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",13.0
="Ashford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.5
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",38.6
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Avon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
,="Counselors  Social Workers  and School Psychologists",="Certified",19.7
,="General Education - Teachers and Instructors",="Certified",208.5
,="Special Education - Teachers and Instructors",="Certified",30.6
,="Library/Media - Specialists (Certified)",="Certified",5.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",13.2
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.1
,="General Education - Teachers and Instructors",="Certified",20.5
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",0.9
="Berlin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.4
,="Counselors  Social Workers  and School Psychologists",="Certified",16.9
,="General Education - Teachers and Instructors",="Certified",204.9
,="Special Education - Teachers and Instructors",="Certified",34.1
,="Library/Media - Specialists (Certified)",="Certified",4.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",10.8
="Bethany School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="General Education - Teachers and Instructors",="Certified",36.9
,="Special Education - Teachers and Instructors",="Certified",7.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",2.8
="Bethel School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.8
,="Counselors  Social Workers  and School Psychologists",="Certified",15.9
,="General Education - Teachers and Instructors",="Certified",201.5
,="Special Education - Teachers and Instructors",="Certified",35.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.5
,="Instructional Specialists Who Support Teachers",="Certified",7.9
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.0
,="Counselors  Social Workers  and School Psychologists",="Certified",19.0
,="General Education - Teachers and Instructors",="Certified",186.2
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",7.0
,="Instructional Specialists Who Support Teachers",="Certified",13.5
="Bolton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",4.8
,="General Education - Teachers and Instructors",="Certified",61.3
,="Special Education - Teachers and Instructors",="Certified",7.9
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="General Education - Teachers and Instructors",="Certified",18.5
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.7
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.6
,="Counselors  Social Workers  and School Psychologists",="Certified",17.5
,="General Education - Teachers and Instructors",="Certified",245.8
,="Special Education - Teachers and Instructors",="Certified",34.2
,="Library/Media - Specialists (Certified)",="Certified",6.6
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",8.4
="Bridgeport Achievement First District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="General Education - Teachers and Instructors",="Certified",48.0
,="Special Education - Teachers and Instructors",="Certified",2.5
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",73.0
,="Counselors  Social Workers  and School Psychologists",="Certified",107.8
,="General Education - Teachers and Instructors",="Certified",1076.9
,="Special Education - Teachers and Instructors",="Certified",209.0
,="Library/Media - Specialists (Certified)",="Certified",18.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",15.0
,="Instructional Specialists Who Support Teachers",="Certified",83.8
="Bristol School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",26.2
,="Counselors  Social Workers  and School Psychologists",="Certified",36.1
,="General Education - Teachers and Instructors",="Certified",465.1
,="Special Education - Teachers and Instructors",="Certified",78.7
,="Library/Media - Specialists (Certified)",="Certified",6.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",14.4
,="Instructional Specialists Who Support Teachers",="Certified",35.0
="Brookfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.6
,="Counselors  Social Workers  and School Psychologists",="Certified",15.0
,="General Education - Teachers and Instructors",="Certified",180.2
,="Special Education - Teachers and Instructors",="Certified",20.8
,="Library/Media - Specialists (Certified)",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",4.0
,="Instructional Specialists Who Support Teachers",="Certified",7.6
="Brooklyn School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",4.1
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",58.5
,="Special Education - Teachers and Instructors",="Certified",8.0
,="Library/Media - Specialists (Certified)",="Certified",1.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="General Education - Teachers and Instructors",="Certified",12.3
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Library/Media - Specialists (Certified)",="Certified",0.7
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",0.5
="Canterbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",39.0
,="Special Education - Teachers and Instructors",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Instructional Specialists Who Support Teachers",="Certified",1.0
="Canton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.6
,="Counselors  Social Workers  and School Psychologists",="Certified",8.7
,="General Education - Teachers and Instructors",="Certified",106.2
,="Special Education - Teachers and Instructors",="Certified",15.6
,="Library/Media - Specialists (Certified)",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",6.2
="Capitol Region Education Council",="Administrators  Coordinators and Department Chairs - School Level",="Certified",44.5
,="Counselors  Social Workers  and School Psychologists",="Certified",49.6
,="General Education - Teachers and Instructors",="Certified",466.4
,="Special Education - Teachers and Instructors",="Certified",140.5
,="Library/Media - Specialists (Certified)",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",16.5
,="Instructional Specialists Who Support Teachers",="Certified",38.1
="Chaplin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",15.4
,="Special Education - Teachers and Instructors",="Certified",1.5
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.2
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Cheshire School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",17.7
,="Counselors  Social Workers  and School Psychologists",="Certified",22.6
,="General Education - Teachers and Instructors",="Certified",276.2
,="Special Education - Teachers and Instructors",="Certified",44.9
,="Library/Media - Specialists (Certified)",="Certified",6.8
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Instructional Specialists Who Support Teachers",="Certified",13.9
="Chester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="General Education - Teachers and Instructors",="Certified",19.9
,="Special Education - Teachers and Instructors",="Certified",3.5
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",1.9
="Clinton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.6
,="Counselors  Social Workers  and School Psychologists",="Certified",11.5
,="General Education - Teachers and Instructors",="Certified",142.9
,="Special Education - Teachers and Instructors",="Certified",26.0
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",5.4
="Colchester School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",9.0
,="Counselors  Social Workers  and School Psychologists",="Certified",16.8
,="General Education - Teachers and Instructors",="Certified",181.4
,="Special Education - Teachers and Instructors",="Certified",25.2
,="Library/Media - Specialists (Certified)",="Certified",4.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",14.2
="Colebrook School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.4
,="General Education - Teachers and Instructors",="Certified",8.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",1.3
="Columbia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",38.0
,="Special Education - Teachers and Instructors",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",2.0
,="Instructional Specialists Who Support Teachers",="Certified",1.5
="Common Ground High School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="General Education - Teachers and Instructors",="Certified",15.2
,="Special Education - Teachers and Instructors",="Certified",1.0
="Connecticut Technical High School System",="Administrators  Coordinators and Department Chairs - School Level",="Certified",101.1
,="Counselors  Social Workers  and School Psychologists",="Certified",79.9
,="General Education - Teachers and Instructors",="Certified",950.1
,="Special Education - Teachers and Instructors",="Certified",62.0
,="Library/Media - Specialists (Certified)",="Certified",14.9
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",17.0
,="Instructional Specialists Who Support Teachers",="Certified",2.0
="Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.0
,="Counselors  Social Workers  and School Psychologists",="Certified",19.7
,="General Education - Teachers and Instructors",="Certified",47.1
,="Special Education - Teachers and Instructors",="Certified",66.8
,="Library/Media - Specialists (Certified)",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",13.3
="Cornwall School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="General Education - Teachers and Instructors",="Certified",15.2
,="Special Education - Teachers and Instructors",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.5
,="Instructional Specialists Who Support Teachers",="Certified",0.5
="Coventry School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",6.3
,="Counselors  Social Workers  and School Psychologists",="Certified",11.8
,="General Education - Teachers and Instructors",="Certified",122.4
