"FTE Staffing Report for 2011-12"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Administrators  Coordinators and Department Chairs - School Level","Certified",7.8
="Amistad Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.1
="Andover School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Ansonia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.0
="Ashford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.5
="Avon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.2
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Berlin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.6
="Bethany School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Bethel School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.0
="Bloomfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.7
="Bolton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.0
="Bozrah School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Branford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.2
="Bridgeport Achievement First District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",10.0
="Bridgeport School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",70.0
="Bristol School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",28.2
="Brookfield School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.0
="Brooklyn School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",3.1
="Canaan School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
="Canterbury School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
="Canton School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",5.6
="Capitol Region Education Council",="Administrators  Coordinators and Department Chairs - School Level",="Certified",36.0
="Chaplin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
