"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Counselors  Social Workers  and School Psychologists","Certified",1.8
="Amistad Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ansonia School District",="Counselors  Social Workers  and School Psychologists",="Certified",13.6
="Area Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",29.0
="Ashford School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.9
="Barkhamsted School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Berlin School District",="Counselors  Social Workers  and School Psychologists",="Certified",16.8
="Bethany School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Counselors  Social Workers  and School Psychologists",="Certified",17.0
="Bloomfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.3
="Bolton School District",="Counselors  Social Workers  and School Psychologists",="Certified",5.7
="Bozrah School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Branford School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.0
="Bridgeport School District",="Counselors  Social Workers  and School Psychologists",="Certified",128.0
="Bristol School District",="Counselors  Social Workers  and School Psychologists",="Certified",36.2
="Brookfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.3
="Brooklyn School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="Canterbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Canton School District",="Counselors  Social Workers  and School Psychologists",="Certified",8.8
="Capitol Region Education Council",="Counselors  Social Workers  and School Psychologists",="Certified",36.5
="Chaplin School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Charter School for Young Children on Asylum Hill District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Cheshire School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.1
="Chester School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
="Clinton School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.6
="Colchester School District",="Counselors  Social Workers  and School Psychologists",="Certified",17.6
="Colebrook School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Columbia School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Connecticut Technical High School System",="Counselors  Social Workers  and School Psychologists",="Certified",78.9
="Cooperative Educational Services",="Counselors  Social Workers  and School Psychologists",="Certified",19.3
="Cornwall School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Coventry School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.6
="Cromwell School District",="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="Danbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",49.6
="Darien School District",="Counselors  Social Workers  and School Psychologists",="Certified",23.2
="Deep River School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
="Derby School District",="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="East Granby School District",="Counselors  Social Workers  and School Psychologists",="Certified",4.8
="East Haddam School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="East Hampton School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.0
="East Hartford School District",="Counselors  Social Workers  and School Psychologists",="Certified",37.8
="East Haven School District",="Counselors  Social Workers  and School Psychologists",="Certified",19.2
="East Lyme School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="East Windsor School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Counselors  Social Workers  and School Psychologists",="Certified",6.5
="Eastford School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Easton School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.5
="EdAdvance",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
="Ellington School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.5
="Elm City College Preparatory School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Enfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",34.8
="Essex School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Fairfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",61.0
="Farmington School District",="Counselors  Social Workers  and School Psychologists",="Certified",19.6
="Franklin School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.1
="Glastonbury School District",="Counselors  Social Workers  and School Psychologists",="Certified",29.0
="Granby School District",="Counselors  Social Workers  and School Psychologists",="Certified",11.0
="Greenwich School District",="Counselors  Social Workers  and School Psychologists",="Certified",62.8
="Griswold School District",="Counselors  Social Workers  and School Psychologists",="Certified",12.7
="Groton School District",="Counselors  Social Workers  and School Psychologists",="Certified",27.0
="Guilford School District",="Counselors  Social Workers  and School Psychologists",="Certified",23.8
="Hamden School District",="Counselors  Social Workers  and School Psychologists",="Certified",44.9
="Hampton School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Hartford School District",="Counselors  Social Workers  and School Psychologists",="Certified",105.0
="Hartland School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.2
="Hebron School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Highville Charter School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Interdistrict School for Arts and Comm District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Jumoke Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Kent School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Killingly School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.5
="Learn",="Counselors  Social Workers  and School Psychologists",="Certified",5.3
="Lebanon School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Ledyard School District",="Counselors  Social Workers  and School Psychologists",="Certified",14.8
="Lisbon School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Litchfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",9.4
="Madison School District",="Counselors  Social Workers  and School Psychologists",="Certified",17.6
="Manchester School District",="Counselors  Social Workers  and School Psychologists",="Certified",46.1
="Mansfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Marlborough School District",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Meriden School District",="Counselors  Social Workers  and School Psychologists",="Certified",37.6
="Middletown School District",="Counselors  Social Workers  and School Psychologists",="Certified",27.1
="Milford School District",="Counselors  Social Workers  and School Psychologists",="Certified",37.7
="Monroe School District",="Counselors  Social Workers  and School Psychologists",="Certified",19.0
="Montville School District",="Counselors  Social Workers  and School Psychologists",="Certified",13.3
="Naugatuck School District",="Counselors  Social Workers  and School Psychologists",="Certified",31.8
="New Beginnings Inc Family Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="New Britain School District",="Counselors  Social Workers  and School Psychologists",="Certified",58.5
="New Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",25.6
="New Fairfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.8
="New Hartford School District",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="New Haven School District",="Counselors  Social Workers  and School Psychologists",="Certified",104.0
="New London School District",="Counselors  Social Workers  and School Psychologists",="Certified",18.8
="New Milford School District",="Counselors  Social Workers  and School Psychologists",="Certified",22.5
="Newington School District",="Counselors  Social Workers  and School Psychologists",="Certified",23.2
="Newtown School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.2
="Norfolk School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="North Branford School District",="Counselors  Social Workers  and School Psychologists",="Certified",13.7
="North Canaan School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="North Haven School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.0
="North Stonington School District",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Norwalk School District",="Counselors  Social Workers  and School Psychologists",="Certified",58.3
="Norwich Free Academy District",="Counselors  Social Workers  and School Psychologists",="Certified",17.0
="Norwich School District",="Counselors  Social Workers  and School Psychologists",="Certified",21.6
="Old Saybrook School District",="Counselors  Social Workers  and School Psychologists",="Certified",8.0
="Orange School District",="Counselors  Social Workers  and School Psychologists",="Certified",4.7
="Oxford School District",="Counselors  Social Workers  and School Psychologists",="Certified",8.0
="Park City Prep Charter School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Plainfield School District",="Counselors  Social Workers  and School Psychologists",="Certified",20.0
="Plainville School District",="Counselors  Social Workers  and School Psychologists",="Certified",15.0
="Plymouth School District",="Counselors  Social Workers  and School Psychologists",="Certified",9.0
="Pomfret School District",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Portland School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Preston School District",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="Putnam School District",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
="Redding School District",="Counselors  Social Workers  and School Psychologists",="Certified",6.3
="Regional School District 01",="Counselors  Social Workers  and School Psychologists",="Certified",5.6
="Regional School District 04",="Counselors  Social Workers  and School Psychologists",="Certified",7.1
="Regional School District 05",="Counselors  Social Workers  and School Psychologists",="Certified",19.3
="Regional School District 06",="Counselors  Social Workers  and School Psychologists",="Certified",5.8
