"Five-Year Graduation Rates, Trend"
"All Districts, Gender"

"",,"Non-Graduates",,,,,,,
"",,"Five-Year Still Enrolled Rate by Year",,,,"Five-Year Other Rate by Year",,,
"District","Gender","2010-11","2011-12","2012-13","2013-14","2010-11","2011-12","2012-13","2013-14"
"Amistad Academy District","Female","*","*","*","*","*","*","*","*"
"Amistad Academy District","Male","*","*","*","*","*","*","*","*"
"Ansonia School District","Female",21.3,12.2,9.4,17.1,"*","*","*","*"
"Ansonia School District","Male",20.2,20.6,16.3,17.5,"*","*","*","*"
"Avon School District","Female","*","*","*","*","*","*","*","*"
"Avon School District","Male","*","*","*","*","*","*","*","*"
"Berlin School District","Female",4.8,"*","*","*","*","*","*","*"
"Berlin School District","Male",5.1,"*","*","*","*","*","*","*"
"Bethel School District","Female","*","*","*","*","*","*","*","*"
"Bethel School District","Male","*","*","*","*","*","*","*","*"
"Bloomfield School District","Female",12.2,"*","*","*","*","*","*","*"
"Bloomfield School District","Male",14.0,"*","*","*","*","*","*","*"
"Bolton School District","Female","*","*","*","*","*","*","*","*"
"Bolton School District","Male","*","*","*","*","*","*","*","*"
"Branford School District","Female","*","*","*",4.6,"*","*","*","*"
"Branford School District","Male","*","*","*",8.8,"*","*","*","*"
"Bridgeport School District","Female",27.4,22.5,22.5,17.0,1.4,1.1,1.1,2.1
"Bridgeport School District","Male",36.2,32.3,28.0,26.2,4.7,2.0,3.1,3.5
"Bristol School District","Female",13.7,9.4,9.9,8.3,"*","*",2.0,1.8
"Bristol School District","Male",16.4,11.0,13.7,14.0,"*","*",3.6,3.1
"Brookfield School District","Female","*","*","*","*","*","*","*","*"
"Brookfield School District","Male","*","*","*","*","*","*","*","*"
"Canton School District","Female","*","*","*","*","*","*","*","*"
"Canton School District","Male","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","Female",11.6,11.8,11.6,8.8,"*","*","*","*"
"Capitol Region Education Council","Male",12.4,18.4,8.7,13.0,"*","*","*","*"
"Cheshire School District","Female","*","*","*","*","*","*","*","*"
"Cheshire School District","Male","*","*","*","*","*","*","*","*"
"Clinton School District","Female","*","*","*","*","*","*","*","*"
"Clinton School District","Male","*","*","*","*","*","*","*","*"
"Colchester School District","Female","*","*","*","*","*","*","*","*"
"Colchester School District","Male","*","*","*","*","*","*","*","*"
"Common Ground High School District","Female","*","*","*","*","*","*","*","*"
"Common Ground High School District","Male","*","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Female",6.8,4.0,3.7,3.0,"*","*","*",0.9
"Connecticut Technical High School System","Male",5.1,3.0,2.5,2.6,"*","*","*",0.6
"Coventry School District","Female","*","*","*","*","*","*","*","*"
"Coventry School District","Male","*","*","*","*","*","*","*","*"
"Cromwell School District","Female","*","*","*","*","*","*","*","*"
"Cromwell School District","Male","*","*","*","*","*","*","*","*"
"Danbury School District","Female",13.4,11.5,11.9,12.3,1.6,"*",2.9,2.2
"Danbury School District","Male",18.9,16.6,15.1,12.1,2.8,"*",3.6,5.2
"Darien School District","Female","*","*","*","*","*","*","*","*"
"Darien School District","Male","*","*","*","*","*","*","*","*"
"Department of Mental Health and Addiction Services","Female","N/A","N/A","*","*","N/A","N/A","*","*"
"Department of Mental Health and Addiction Services","Male","N/A","N/A","*","*","N/A","N/A","*","*"
"Derby School District","Female",10.7,19.2,"*","*","*","*","*","*"
"Derby School District","Male",23.9,20.0,"*","*","*","*","*","*"
"East Granby School District","Female","*","*","*","*","*","*","*","*"
"East Granby School District","Male","*","*","*","*","*","*","*","*"
"East Haddam School District","Female","*","*","*","*","*","*","*","*"
"East Haddam School District","Male","*","*","*","*","*","*","*","*"
"East Hampton School District","Female","*","*","*","*","*","*","*","*"
"East Hampton School District","Male","*","*","*","*","*","*","*","*"
"East Hartford School District","Female",12.1,13.4,12.0,11.2,"*","*","*",3.6
"East Hartford School District","Male",17.6,17.0,16.3,11.6,"*","*","*",6.0
"East Haven School District","Female",9.2,16.1,14.0,11.3,"*","*","*","*"
"East Haven School District","Male",16.2,29.0,26.5,17.6,"*","*","*","*"
"East Lyme School District","Female","*",3.8,"*","*","*","*","*","*"
"East Lyme School District","Male","*",4.9,"*","*","*","*","*","*"
"East Windsor School District","Female","*","*","*","*","*","*","*","*"
"East Windsor School District","Male","*","*","*","*","*","*","*","*"
