"Physical Fitness Tests: Students Reaching Health Standard, 2014-15"
"All Districts, Mile Run"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"District","District Code","Grade","Test","2014-15"
"Achievement First Hartford Academy Inc. District","=""2880013""","All Grades","Mile Run",71.4
"Amistad Academy District","=""2790013""","All Grades","Mile Run",33.3
"Andover School District","=""0010011""","All Grades","Mile Run",84.1
"Ansonia School District","=""0020011""","All Grades","Mile Run",66.9
"Area Cooperative Educational Services","=""2440014""","All Grades","Mile Run",58.7
"Ashford School District","=""0030011""","All Grades","Mile Run",69.3
"Avon School District","=""0040011""","All Grades","Mile Run",86.0
"Barkhamsted School District","=""0050011""","All Grades","Mile Run",67.6
"Berlin School District","=""0070011""","All Grades","Mile Run",84.5
"Bethany School District","=""0080011""","All Grades","Mile Run",58.5
"Bethel School District","=""0090011""","All Grades","Mile Run",70.6
"Bloomfield School District","=""0110011""","All Grades","Mile Run",66.2
"Bolton School District","=""0120011""","All Grades","Mile Run",87.9
"Bozrah School District","=""0130011""","All Grades","Mile Run",83.6
"Branford School District","=""0140011""","All Grades","Mile Run",62.4
"Bridgeport Achievement First District","=""2850013""","All Grades","Mile Run",54.9
"Bridgeport School District","=""0150011""","All Grades","Mile Run",58.4
"Bristol School District","=""0170011""","All Grades","Mile Run",84.1
"Brookfield School District","=""0180011""","All Grades","Mile Run",78.8
"Brooklyn School District","=""0190011""","All Grades","Mile Run",59.1
"Canaan School District","=""0210011""","All Grades","Mile Run",70.4
"Canterbury School District","=""0220011""","All Grades","Mile Run",68.4
"Canton School District","=""0230011""","All Grades","Mile Run",73.5
"Capitol Region Education Council","=""2410014""","All Grades","Mile Run",52.0
"Chaplin School District","=""0240011""","All Grades","Mile Run",51.2
"Cheshire School District","=""0250011""","All Grades","Mile Run",84.7
"Chester School District","=""0260011""","All Grades","Mile Run",71.2
"Clinton School District","=""0270011""","All Grades","Mile Run",79.0
"Colchester School District","=""0280011""","All Grades","Mile Run",70.0
"Colebrook School District","=""0290011""","All Grades","Mile Run",81.5
"Columbia School District","=""0300011""","All Grades","Mile Run",88.6
"Common Ground High School District","=""2680013""","All Grades","Mile Run",27.5
"Connecticut Technical High School System","=""9000016""","All Grades","Mile Run",44.9
"Cooperative Educational Services","=""2430014""","All Grades","Mile Run",62.1
"Cornwall School District","=""0310011""","All Grades","Mile Run",91.7
"Coventry School District","=""0320011""","All Grades","Mile Run",81.1
"Cromwell School District","=""0330011""","All Grades","Mile Run",73.2
"Danbury School District","=""0340011""","All Grades","Mile Run",66.2
"Darien School District","=""0350011""","All Grades","Mile Run",91.0
"Deep River School District","=""0360011""","All Grades","Mile Run",89.5
"Derby School District","=""0370011""","All Grades","Mile Run",61.4
"East Granby School District","=""0400011""","All Grades","Mile Run",71.1
"East Haddam School District","=""0410011""","All Grades","Mile Run",85.3
"East Hampton School District","=""0420011""","All Grades","Mile Run",68.3
"East Hartford School District","=""0430011""","All Grades","Mile Run",70.3
"East Haven School District","=""0440011""","All Grades","Mile Run",63.9
"East Lyme School District","=""0450011""","All Grades","Mile Run",82.0
"East Windsor School District","=""0470011""","All Grades","Mile Run",73.0
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","All Grades","Mile Run",25.7
"Eastford School District","=""0390011""","All Grades","Mile Run",91.1
"Easton School District","=""0460011""","All Grades","Mile Run",69.0
"Ellington School District","=""0480011""","All Grades","Mile Run",77.7
"Elm City College Preparatory School District","=""2890013""","All Grades","Mile Run",63.7
"Enfield School District","=""0490011""","All Grades","Mile Run",71.1
"Essex School District","=""0500011""","All Grades","Mile Run",78.7
"Explorations District","=""2720013""","All Grades","Mile Run",0.0
"Fairfield School District","=""0510011""","All Grades","Mile Run",88.5
"Farmington School District","=""0520011""","All Grades","Mile Run",82.2
"Franklin School District","=""0530011""","All Grades","Mile Run",82.0
"Glastonbury School District","=""0540011""","All Grades","Mile Run",81.5
"Granby School District","=""0560011""","All Grades","Mile Run",85.1
"Great Oaks Charter School District","=""2940013""","All Grades","Mile Run",60.2
"Greenwich School District","=""0570011""","All Grades","Mile Run",95.6
"Griswold School District","=""0580011""","All Grades","Mile Run",70.8
"Groton School District","=""0590011""","All Grades","Mile Run",65.1
"Guilford School District","=""0600011""","All Grades","Mile Run",87.8
"Hamden School District","=""0620011""","All Grades","Mile Run",71.7
"Hampton School District","=""0630011""","All Grades","Mile Run",77.8
"Hartford School District","=""0640011""","All Grades","Mile Run",64.4
"Hartland School District","=""0650011""","All Grades","Mile Run",90.7
"Hebron School District","=""0670011""","All Grades","Mile Run",80.0
"Highville Charter School District","=""2860013""","All Grades","Mile Run",61.7
"Integrated Day Charter School District","=""2640013""","All Grades","Mile Run",63.3
"Interdistrict School for Arts and Comm District","=""2650013""","All Grades","Mile Run",41.6
"Jumoke Academy District","=""2610013""","All Grades","Mile Run",45.1
